asin,title,description,price,currency,category,brand,rating,review_count,image_url,product_url,in_stock,prime_eligible
B0B8GJ802K,Flex Seal Liquid Rubber Sealant 16 oz,"""Thick liquid rubber. Seals out water. Waterproof.""",19.98,USD,Tools & Home Improvement,Flex Seal,4.3,189340,/images/flexseal-16oz.jpg,/dp/B0B8GJ802K,1,1
B0BCGJ813L,Dap Plastic Wood All Purpose Filler 5.5 oz,"""Ready to use. Sandable in 15 min. Paintable.""",4.97,USD,Tools & Home Improvement,DAP,4.5,145670,/images/dap-plasticwood.jpg,/dp/B0BCGJ813L,1,1
B0C6GJ824K,Bondo All-Purpose Putty 1 qt,"""Professional strength. Dries in 15 min. Sandable.""",14.97,USD,Tools & Home Improvement,Bondo,4.5,123450,/images/bondo-1qt.jpg,/dp/B0C6GJ824K,1,1
B0B5GJ835L,Spackle DAP DryDex 32 oz,"""Goes on pink dries white. Ready to sand. Easy cleanup.""",9.97,USD,Tools & Home Improvement,DAP,4.6,234560,/images/dap-drydex.jpg,/dp/B0B5GJ835L,1,1
B0BCGJ846K,Rust-Oleum Painter's Touch 2X Spray Paint 12 oz,"""Ultra cover. Any angle spray. Low odor.""",7.98,USD,Tools & Home Improvement,Rust-Oleum,4.6,345670,/images/rustoleum-2x.jpg,/dp/B0BCGJ846K,1,1
B0C8GJ857L,Krylon Fusion All-In-One Spray Paint 12 oz,"""Bonds to plastic. No sanding or priming. Indoor/outdoor.""",8.98,USD,Tools & Home Improvement,Krylon,4.5,178920,/images/krylon-fusion.jpg,/dp/B0C8GJ857L,1,1
B0B6GJ868K,Zinsser Bulls Eye 1-2-3 Primer 1 Gal,"""Water-based. Seals stains. Interior/exterior.""",39.98,USD,Tools & Home Improvement,Zinsser,4.7,145670,/images/zinsser-123.jpg,/dp/B0B6GJ868K,1,1
B0BDGJ879L,Benjamin Moore Advance Interior Paint 1 Gal,"""Waterborne alkyd. Self-leveling. Cabinet-grade finish.""",79.99,USD,Tools & Home Improvement,Benjamin Moore,4.7,89340,/images/bm-advance.jpg,/dp/B0BDGJ879L,1,1
B0C7GJ880K,Sherwin-Williams Duration Home Interior 1 Gal,"""Matte finish. Washable. Stain-resistant.""",69.99,USD,Tools & Home Improvement,Sherwin-Williams,4.6,78920,/images/sw-duration.jpg,/dp/B0C7GJ880K,1,1
B0B8GJ891L,Behr Marquee Interior Paint 1 Gal,"""One coat coverage. Advanced stain blocking. Matte finish.""",54.98,USD,Tools & Home Improvement,Behr,4.5,145670,/images/behr-marquee.jpg,/dp/B0B8GJ891L,1,1
B0B5GJ924K,FrogTape Multi-Surface Painter's Tape 1.41x60yd,"""PaintBlock technology. Sharp paint lines. Clean removal.""",10.97,USD,Tools & Home Improvement,FrogTape,4.7,234560,/images/frogtape-multisurface.jpg,/dp/B0B5GJ924K,1,1
B0BCGJ935L,ScotchBlue Original Painter's Tape 1.88x60yd,"""14-day clean removal. Medium adhesion. Edge-Lock technology.""",9.97,USD,Tools & Home Improvement,ScotchBlue,4.7,345670,/images/scotchblue-188.jpg,/dp/B0BCGJ935L,1,1
B0C8GJ946K,Wagner Flexio 3000 Paint Sprayer,"""Indoor/outdoor. X-Boost turbine. Lock-N-Go split design.""",179.00,USD,Tools & Home Improvement,Wagner,4.3,89340,/images/wagner-3000.jpg,/dp/B0C8GJ946K,1,1
B0B6GJ957L,Graco Magnum X5 Airless Paint Sprayer,"""Adjustable pressure. RAC IV tip. Stainless steel piston pump.""",309.00,USD,Tools & Home Improvement,Graco,4.5,67890,/images/graco-x5.jpg,/dp/B0B6GJ957L,1,1
B0BDGJ968K,Titan ControlMax 1700 Pro Paint Sprayer,"""HEA technology. 55% less overspray. 0.60 GPM output.""",389.00,USD,Tools & Home Improvement,Titan,4.4,45670,/images/titan-1700.jpg,/dp/B0BDGJ968K,1,1
B0C7GJ979L,Dremel 4300 Rotary Tool Kit,"""Pivot light. High/low speed. 64 accessories.""",129.00,USD,Tools & Home Improvement,Dremel,4.8,123450,/images/dremel-4300.jpg,/dp/B0C7GJ979L,1,1
B0B8GJ980K,Dremel 3000 Rotary Tool Kit,"""Variable speed. EZ Twist nose cap. 28 accessories.""",69.00,USD,Tools & Home Improvement,Dremel,4.7,189340,/images/dremel-3000.jpg,/dp/B0B8GJ980K,1,1
B0BCGJ991L,SKIL Oscillating Multi-Tool,"""Variable speed. Universal blade system. LED light.""",59.99,USD,Tools & Home Improvement,SKIL,4.5,145670,/images/skil-multitool.jpg,/dp/B0BCGJ991L,1,1
B0C6GK002K,Bosch Power Tools Oscillating Multi-Tool,"""StarlockPlus. Variable speed. Snap-in accessory change.""",199.00,USD,Tools & Home Improvement,Bosch,4.7,89340,/images/bosch-multitool.jpg,/dp/B0C6GK002K,1,1
B0B5GK013L,DEWALT 20V MAX Oscillating Tool,"""Quick change accessory system. LED light. 22 positions.""",159.00,USD,Tools & Home Improvement,DEWALT,4.7,134560,/images/dewalt-oscillating.jpg,/dp/B0B5GK013L,1,1
B0BCGK024K,Cricut Maker 3 Cutting Machine,"""Smart materials. 10X cutting force. Cuts 300+ materials.""",399.00,USD,Arts Crafts,Cricut,4.7,89340,/images/cricut-maker3.jpg,/dp/B0BCGK024K,1,1
B0C8GK035L,Cricut Explore 3 Cutting Machine,"""2X faster cutting. Smart materials. Design Space app.""",299.00,USD,Arts Crafts,Cricut,4.6,134560,/images/cricut-explore3.jpg,/dp/B0C8GK035L,1,1
B0B6GK046K,Silhouette Cameo 4 Cutting Machine,"""Dual carriage. Roll feeder. Bluetooth connectivity.""",299.99,USD,Arts Crafts,Silhouette,4.6,78920,/images/silhouette-cameo4.jpg,/dp/B0B6GK046K,1,1
B0BDGK057L,Brother ScanNCut DX Cutting Machine,"""Built-in scanner. Color touchscreen. Auto blade adjustment.""",449.99,USD,Arts Crafts,Brother,4.5,45670,/images/brother-scancut.jpg,/dp/B0BDGK057L,1,1
B0C7GK068K,Cricut EasyPress 2 12x10,"""Heat press. Digital temperature. Ceramic-coated plate.""",179.00,USD,Arts Crafts,Cricut,4.8,123450,/images/cricut-easypress.jpg,/dp/B0C7GK068K,1,1
B0B8GK079L,Brother CS7000X Sewing Machine,"""70 built-in stitches. Wide table. Automatic needle threader.""",219.99,USD,Arts Crafts,Brother,4.7,189340,/images/brother-cs7000x.jpg,/dp/B0B8GK079L,1,1
B0BCGK080K,Singer Heavy Duty 4423 Sewing Machine,"""23 built-in stitches. 60% stronger motor. Metal frame.""",179.99,USD,Arts Crafts,Singer,4.5,234560,/images/singer-4423.jpg,/dp/B0BCGK080K,1,1
B0C6GK091L,Janome 2212 Sewing Machine,"""12 built-in stitches. Free arm. 4-step buttonhole.""",179.00,USD,Arts Crafts,Janome,4.6,78920,/images/janome-2212.jpg,/dp/B0C6GK091L,1,1
B0B5GK102K,BERNINA B335 Sewing Machine,"""221 stitch patterns. Stitch regulator. Extension table.""",1199.00,USD,Arts Crafts,BERNINA,4.8,23450,/images/bernina-b335.jpg,/dp/B0B5GK102K,1,1
B0B6GK135L,Crayola Crayons 120 Count Box,"""120 different colors. Built-in sharpener. Non-toxic.""",12.99,USD,Arts Crafts,Crayola,4.9,456780,/images/crayola-120.jpg,/dp/B0B6GK135L,1,1
B0BDGK146K,Prismacolor Premier Colored Pencils 150 Set,"""Soft thick core. Rich pigments. Artist quality.""",89.99,USD,Arts Crafts,Prismacolor,4.8,189340,/images/prismacolor-150.jpg,/dp/B0BDGK146K,1,1
B0C7GK157L,Faber-Castell Polychromos Colored Pencils 120,"""Oil-based. Smudge-proof. Break-resistant leads.""",299.99,USD,Arts Crafts,Faber-Castell,4.9,67890,/images/faber-polychromos.jpg,/dp/B0C7GK157L,1,1
B0B8GK168K,Tombow Dual Brush Pen Set 96 Colors,"""Flexible brush tip. Fine tip. Water-based ink.""",169.99,USD,Arts Crafts,Tombow,4.8,145670,/images/tombow-96.jpg,/dp/B0B8GK168K,1,1
B0BCGK179L,Copic Marker Set 72 A Colors,"""Alcohol-based. Refillable. Replaceable nibs.""",359.99,USD,Arts Crafts,Copic,4.8,56780,/images/copic-72a.jpg,/dp/B0BCGK179L,1,1
B0C6GK180K,Arteza Acrylic Paint Set 60 Colors,"""Rich pigments. Non-toxic. Quick drying.""",49.99,USD,Arts Crafts,Arteza,4.6,234560,/images/arteza-acrylic.jpg,/dp/B0C6GK180K,1,1
B0B5GK191L,Golden Heavy Body Acrylics Set 8 Colors,"""Professional grade. High pigment load. Buttery consistency.""",69.99,USD,Arts Crafts,Golden,4.8,78920,/images/golden-heavybody.jpg,/dp/B0B5GK191L,1,1
B0BCGK202K,Liquitex Basics Acrylic Paint Set 48 Colors,"""Student grade. High pigment. Creamy consistency.""",79.99,USD,Arts Crafts,Liquitex,4.7,123450,/images/liquitex-basics.jpg,/dp/B0BCGK202K,1,1
B0C8GK213L,Winsor & Newton Cotman Watercolor Set 45,"""Half pans. Mixing palette. Travel-friendly.""",79.99,USD,Arts Crafts,Winsor & Newton,4.7,89340,/images/cotman-45.jpg,/dp/B0C8GK213L,1,1
B0B6GK224K,Daniel Smith Extra Fine Watercolors 10 Set,"""Artist grade. Lightfast. Vibrant pigments.""",89.95,USD,Arts Crafts,Daniel Smith,4.9,45670,/images/danielsmith-10.jpg,/dp/B0B6GK224K,1,1
B0BDGK235L,Strathmore 400 Series Sketch Pad 9x12,"""60 sheets. Medium surface. Acid-free.""",14.49,USD,Arts Crafts,Strathmore,4.8,234560,/images/strathmore-400.jpg,/dp/B0BDGK235L,1,1
B0C7GK246K,Canson XL Mixed Media Pad 9x12,"""60 sheets. 98lb weight. Fine texture.""",11.99,USD,Arts Crafts,Canson,4.7,189340,/images/canson-xl.jpg,/dp/B0C7GK246K,1,1
B0B8GK257L,Arches Watercolor Paper Block 9x12,"""140lb cold press. 20 sheets. Cotton. Natural white.""",49.99,USD,Arts Crafts,Arches,4.9,67890,/images/arches-block.jpg,/dp/B0B8GK257L,1,1
B0BCGK268K,Moleskine Classic Notebook Large Ruled,"""Hard cover. 240 pages. Ribbon bookmark. Acid-free.""",19.95,USD,Office Products,Moleskine,4.7,345670,/images/moleskine-large.jpg,/dp/B0BCGK268K,1,1
B0C6GK279L,Leuchtturm1917 Notebook Medium Dotted,"""249 pages. Numbered pages. Index. Thread binding.""",19.95,USD,Office Products,LEUCHTTURM1917,4.8,178920,/images/leuchtturm-medium.jpg,/dp/B0C6GK279L,1,1
B0B5GK280K,Rhodia Webnotebook A5 Dot Grid,"""192 pages. Ivory paper. 90gsm. Elastic closure.""",22.00,USD,Office Products,Rhodia,4.7,89340,/images/rhodia-webnotebook.jpg,/dp/B0B5GK280K,1,1
B0BCGK291L,Field Notes Kraft Memo Books (3 pack),"""48 pages each. Graph ruled. Pocket size.""",9.95,USD,Office Products,Field Notes,4.8,145670,/images/fieldnotes-kraft.jpg,/dp/B0BCGK291L,1,1
B0C8GK302K,Pilot G2 Gel Pens 0.7mm (12 pack),"""Retractable. Smear-proof. Comfortable grip.""",12.99,USD,Office Products,Pilot,4.8,567890,/images/pilot-g2.jpg,/dp/B0C8GK302K,1,1
B0B6GK313L,Uni-ball Signo 207 Gel Pens (12 pack),"""Fraud-resistant. Super ink. Retractable.""",15.99,USD,Office Products,Uni-ball,4.7,345670,/images/uniball-signo.jpg,/dp/B0B6GK313L,1,1
B0BDGK324K,Pentel EnerGel Liquid Gel Pens (12 pack),"""Quick-drying. Latex-free grip. 0.7mm tip.""",14.99,USD,Office Products,Pentel,4.7,234560,/images/pentel-energel.jpg,/dp/B0BDGK324K,1,1
B0C7GK335L,Lamy Safari Fountain Pen,"""Steel nib. Ergonomic grip. Includes cartridge.""",31.00,USD,Office Products,Lamy,4.6,89340,/images/lamy-safari.jpg,/dp/B0C7GK335L,1,1
B0B8GK346K,TWSBI Eco Fountain Pen,"""Demonstrator body. Piston filler. 1.76ml capacity.""",32.99,USD,Office Products,TWSBI,4.7,67890,/images/twsbi-eco.jpg,/dp/B0B8GK346K,1,1
B0BCGK357L,Kaweco Sport Fountain Pen,"""Compact design. Octagonal body. Steel nib.""",29.00,USD,Office Products,Kaweco,4.6,56780,/images/kaweco-sport.jpg,/dp/B0BCGK357L,1,1
B0C6GK368K,Parker Jotter Ballpoint Pen,"""Stainless steel. Quink flow refill. Iconic design.""",16.99,USD,Office Products,Parker,4.7,234560,/images/parker-jotter.jpg,/dp/B0C6GK368K,1,1
B0B5GK379L,Cross Classic Century Ballpoint Pen,"""10K gold filled. Lifetime mechanical guarantee.""",79.00,USD,Office Products,Cross,4.7,89340,/images/cross-century.jpg,/dp/B0B5GK379L,1,1
B0BCGK380K,Montblanc Meisterstück Classique Ballpoint,"""Precious resin. Platinum-coated clip. Floating MB emblem.""",485.00,USD,Office Products,Montblanc,4.8,23450,/images/montblanc-classique.jpg,/dp/B0BCGK380K,1,1
B0C8GK391L,Sharpie Permanent Markers (24 pack),"""Fine point. Quick-drying. Fade-resistant.""",14.99,USD,Office Products,Sharpie,4.8,456780,/images/sharpie-24.jpg,/dp/B0C8GK391L,1,1
B0B6GK402K,Expo Dry Erase Markers (12 pack),"""Low odor. Bold color. Chisel tip.""",11.99,USD,Office Products,EXPO,4.7,345670,/images/expo-12.jpg,/dp/B0B6GK402K,1,1
B0BDGK413L,Staedtler Triplus Fineliner (20 pack),"""Superfine tip. Dry-safe. Ergonomic triangular barrel.""",17.99,USD,Office Products,Staedtler,4.8,189340,/images/staedtler-triplus.jpg,/dp/B0BDGK413L,1,1
B0C7GK424K,HP OfficeJet Pro 9015e Printer,"""Smart tasks. 2-sided print. Auto document feeder.""",219.99,USD,Office Products,HP,4.3,145670,/images/hp-9015e.jpg,/dp/B0C7GK424K,1,1
B0B8GK435L,Brother HL-L2350DW Laser Printer,"""Wireless. Duplex printing. 32 ppm. Amazon Dash.""",119.99,USD,Office Products,Brother,4.5,189340,/images/brother-hl2350.jpg,/dp/B0B8GK435L,1,1
B0BCGK446K,Canon PIXMA TS8320 Photo Printer,"""6-color ink system. Borderless photos. WiFi.""",199.99,USD,Office Products,Canon,4.4,123450,/images/canon-ts8320.jpg,/dp/B0BCGK446K,1,1
B0C6GK457L,Epson EcoTank ET-2850 Printer,"""Cartridge-free. 2 years of ink included. Wireless.""",249.99,USD,Office Products,Epson,4.5,134560,/images/epson-et2850.jpg,/dp/B0C6GK457L,1,1
B0B5GK468K,Fujitsu ScanSnap iX1600 Document Scanner,"""WiFi. 40 ppm duplex. Auto color detection.""",395.00,USD,Office Products,Fujitsu,4.7,67890,/images/fujitsu-ix1600.jpg,/dp/B0B5GK468K,1,1
B0BCGK479L,Brother ADS-2700W Document Scanner,"""Wireless. 35 ppm. 50-sheet ADF. Touchscreen.""",349.99,USD,Office Products,Brother,4.5,56780,/images/brother-ads2700w.jpg,/dp/B0BCGK479L,1,1
B0C8GK480K,Epson FastFoto FF-680W Photo Scanner,"""1 photo per second. Auto cropping. Cloud upload.""",549.99,USD,Office Products,Epson,4.5,34560,/images/epson-ff680w.jpg,/dp/B0C8GK480K,1,1
B0B6GK491L,Post-it Super Sticky Notes 3x3 (24 pads),"""2X sticking power. Recyclable. 24 pads of 90 sheets.""",29.99,USD,Office Products,Post-it,4.8,456780,/images/postit-24.jpg,/dp/B0B6GK491L,1,1
B0BDGK502K,Avery Heavy Duty Binder 2 inch (4 pack),"""One touch rings. 400 sheet capacity. Customizable.""",32.99,USD,Office Products,Avery,4.7,234560,/images/avery-binder.jpg,/dp/B0BDGK502K,1,1
B0C7GK513L,Staples Standard Stapler,"""Full strip. 20 sheet capacity. Jam resistant.""",7.99,USD,Office Products,Staples,4.6,345670,/images/staples-stapler.jpg,/dp/B0C7GK513L,1,1
B0B8GK524K,Swingline Optima 45 Electric Stapler,"""45 sheet capacity. Reduced effort. Jam-free.""",46.99,USD,Office Products,Swingline,4.5,89340,/images/swingline-optima.jpg,/dp/B0B8GK524K,1,1
B0BCGK535L,Brother P-touch Label Maker PTD210,"""One-touch keys. Template library. QWERTY keyboard.""",39.99,USD,Office Products,Brother,4.5,234560,/images/brother-ptd210.jpg,/dp/B0BCGK535L,1,1
B0C6GK546K,DYMO LabelWriter 450 Turbo,"""PC and Mac compatible. 71 labels per minute. No ink.""",139.99,USD,Office Products,DYMO,4.5,145670,/images/dymo-450turbo.jpg,/dp/B0C6GK546K,1,1
B0B5GK557L,Texas Instruments TI-84 Plus CE Calculator,"""Color screen. Rechargeable. MathPrint mode.""",118.00,USD,Office Products,Texas Instruments,4.7,234560,/images/ti-84-ce.jpg,/dp/B0B5GK557L,1,1
B0BCGK568K,Casio FX-991EX Scientific Calculator,"""552 functions. Natural textbook display. Solar + battery.""",24.99,USD,Office Products,Casio,4.7,189340,/images/casio-fx991ex.jpg,/dp/B0BCGK568K,1,1
B0C8GK579L,HP 12C Financial Calculator,"""RPN and algebraic entry. 10 characters. Over 120 functions.""",69.99,USD,Office Products,HP,4.7,89340,/images/hp-12c.jpg,/dp/B0C8GK579L,1,1
B0B6GK580K,Bostitch QuietSharp Electric Pencil Sharpener,"""6 sizes. Safety switch. Suction cup feet.""",24.99,USD,Office Products,Bostitch,4.5,145670,/images/bostitch-quietsharp.jpg,/dp/B0B6GK580K,1,1
B0C7GK602K,AmazonBasics 12-Sheet Cross-Cut Shredder,"""Shreds credit cards. 5-gallon bin. Auto start/stop.""",49.99,USD,Office Products,Amazon Basics,4.4,234560,/images/amazonbasics-shredder.jpg,/dp/B0C7GK602K,1,1
B0B8GK613L,Fellowes Powershred 79Ci Shredder,"""16 sheets. Cross-cut. 6-gallon bin. SafeSense.""",249.99,USD,Office Products,Fellowes,4.6,89340,/images/fellowes-79ci.jpg,/dp/B0B8GK613L,1,1
B0BCGK624K,APC Back-UPS Pro 1500VA UPS,"""10 outlets. AVR. LCD display. USB charging.""",189.99,USD,Electronics,APC,4.6,145670,/images/apc-1500va.jpg,/dp/B0BCGK624K,1,1
B0B5GK646K,Tripp Lite 1500VA UPS,"""8 outlets. AVR. USB monitoring. Surge protection.""",149.99,USD,Electronics,Tripp Lite,4.5,89340,/images/tripplite-1500.jpg,/dp/B0B5GK646K,1,1
B0BCGK657L,Belkin SurgePlus USB Power Strip (12 outlet),"""4320 joules. 8-foot cord. 2 USB ports.""",34.99,USD,Electronics,Belkin,4.7,234560,/images/belkin-surgeplus.jpg,/dp/B0BCGK657L,1,1
B0C8GK668K,APC SurgeArrest Performance 12 Outlet,"""2160 joules. Coaxial protection. Phone/fax line.""",34.99,USD,Electronics,APC,4.7,178920,/images/apc-surge12.jpg,/dp/B0C8GK668K,1,1
B0B6GK679L,Anker PowerPort III 65W 3-Port Charger,"""GaN technology. Foldable plug. USB-C and USB-A.""",49.99,USD,Electronics,Anker,4.7,189340,/images/anker-65w.jpg,/dp/B0B6GK679L,1,1
B0BDGK680K,Satechi 108W Pro USB-C Multiport Hub,"""2x USB-C PD. 2x USB-A 3.0. Ethernet. HDMI 4K.""",79.99,USD,Electronics,Satechi,4.6,89340,/images/satechi-108w.jpg,/dp/B0BDGK680K,1,1
B0C7GK691L,CalDigit TS4 Thunderbolt 4 Dock,"""18 ports. 98W charging. Dual 6K displays.""",399.99,USD,Electronics,CalDigit,4.7,45670,/images/caldigit-ts4.jpg,/dp/B0C7GK691L,1,1
B0B8GK702K,OWC Thunderbolt 4 Dock,"""11 ports. 96W charging. macOS and Windows.""",349.00,USD,Electronics,OWC,4.6,34560,/images/owc-tb4dock.jpg,/dp/B0B8GK702K,1,1
B0BCGK713L,Anker USB-C Hub 7-in-1,"""HDMI 4K. SD/microSD. 3 USB-A. USB-C passthrough.""",34.99,USD,Electronics,Anker,4.6,234560,/images/anker-7in1.jpg,/dp/B0BCGK713L,1,1
B0C6GK724K,UGREEN USB-C Hub 10-in-1,"""Dual HDMI 4K. Ethernet. 100W PD. VGA.""",49.99,USD,Electronics,UGREEN,4.5,145670,/images/ugreen-10in1.jpg,/dp/B0C6GK724K,1,1
B0B5GK735L,Sabrent USB 3.0 Hub (4 port),"""Individual power switches. LED indicators. Aluminum.""",9.99,USD,Electronics,Sabrent,4.5,345670,/images/sabrent-4port.jpg,/dp/B0B5GK735L,1,1
B0BCGK746K,Amazon Basics USB 3.0 Hub (10 port),"""12V/4A power adapter. 7 data + 3 charging ports.""",34.99,USD,Electronics,Amazon Basics,4.4,178920,/images/amazonbasics-10port.jpg,/dp/B0BCGK746K,1,1
B0C8GK757L,Twelve South BookArc for MacBook,"""Space-saving stand. Aluminum. Soft silicone inserts.""",49.99,USD,Electronics,Twelve South,4.7,89340,/images/twelvesouth-bookarc.jpg,/dp/B0C8GK757L,1,1
B0B6GK768K,Rain Design mStand Laptop Stand,"""Aluminum. 6 inch elevation. Cable management.""",49.90,USD,Electronics,Rain Design,4.7,134560,/images/rain-mstand.jpg,/dp/B0B6GK768K,1,1
B0BDGK779L,Nulaxy Laptop Stand Adjustable,"""Foldable. 6 angles. Heat dissipation. Portable.""",29.99,USD,Electronics,Nulaxy,4.6,234560,/images/nulaxy-stand.jpg,/dp/B0BDGK779L,1,1
B0C7GK780K,VIVO Dual Monitor Desk Mount,"""Fits 13-27 inch. C-clamp and grommet. 22 lbs capacity.""",29.99,USD,Electronics,VIVO,4.6,289340,/images/vivo-dual.jpg,/dp/B0C7GK780K,1,1
B0B8GK791L,Ergotron LX Desk Monitor Arm,"""Fits up to 34 inch. 7-25 lbs. 10 year warranty.""",179.99,USD,Electronics,Ergotron,4.8,145670,/images/ergotron-lx.jpg,/dp/B0B8GK791L,1,1
B0BCGK802K,AmazonBasics Single Monitor Stand,"""Fits 13-27 inch. Height adjustable. 360° rotation.""",109.99,USD,Electronics,Amazon Basics,4.5,178920,/images/amazonbasics-monitor.jpg,/dp/B0BCGK802K,1,1
B0B5GK824K,Logitech ERGO M575 Wireless Trackball,"""Thumb-operated. 20-month battery. Bluetooth and USB.""",49.99,USD,Electronics,Logitech,4.6,234560,/images/logitech-m575.jpg,/dp/B0B5GK824K,1,1
B0BCGK835L,Microsoft Sculpt Ergonomic Mouse,"""Thumb scoop. Windows button. BlueTrack technology.""",39.99,USD,Electronics,Microsoft,4.4,145670,/images/ms-sculpt-mouse.jpg,/dp/B0BCGK835L,1,1
B0C8GK846K,Logitech MX Vertical Advanced Ergonomic Mouse,"""57° angle. 4000 DPI. USB-C rechargeable.""",99.99,USD,Electronics,Logitech,4.5,123450,/images/logitech-mxvert.jpg,/dp/B0C8GK846K,1,1
B0B6GK857L,Anker Wireless Charging Stand,"""10W max. Qi-certified. LED indicator. Case compatible.""",18.99,USD,Electronics,Anker,4.5,234560,/images/anker-wireless-stand.jpg,/dp/B0B6GK857L,1,1
B0BDGK868K,Belkin 3-in-1 Wireless Charger (MagSafe),"""iPhone Apple Watch AirPods. 15W fast charging.""",149.99,USD,Electronics,Belkin,4.5,89340,/images/belkin-3in1.jpg,/dp/B0BDGK868K,1,1
B0C7GK879L,Mophie 3-in-1 Wireless Charging Pad,"""Up to 7.5W. Apple Watch stand. AirPods spot.""",99.95,USD,Electronics,Mophie,4.4,78920,/images/mophie-3in1.jpg,/dp/B0C7GK879L,1,1
B0B8GK880K,Native Union Drop XL Wireless Charger,"""Dual-device. Leather surface. 10W + 10W output.""",89.99,USD,Electronics,Native Union,4.4,56780,/images/nativeunion-dropxl.jpg,/dp/B0B8GK880K,1,1
B0BCGK891L,Samsung Super Fast Wireless Charger Duo,"""15W + 5W. Galaxy Watch compatible. LED indicator.""",89.99,USD,Electronics,Samsung,4.5,145670,/images/samsung-chargerduo.jpg,/dp/B0BCGK891L,1,1
B0C6GK902K,Apple MagSafe Charger,"""15W fast charging. Precisely aligned magnets. 1m cable.""",39.00,USD,Electronics,Apple,4.6,345670,/images/apple-magsafe.jpg,/dp/B0C6GK902K,1,1
B0B5GK913L,Apple MagSafe Battery Pack,"""Portable wireless charging. Automatically charges. Lightning input.""",99.00,USD,Electronics,Apple,4.2,189340,/images/apple-magsafe-battery.jpg,/dp/B0B5GK913L,1,1
B0BCGK924K,Anker 737 Power Bank 24000mAh,"""140W output. LED display. Smart temperature control.""",149.99,USD,Electronics,Anker,4.6,134560,/images/anker-737.jpg,/dp/B0BCGK924K,1,1
B0C8GK935L,Zendure SuperTank Pro 26800mAh,"""100W PD output. OLED screen. Airline approved.""",169.99,USD,Electronics,Zendure,4.5,67890,/images/zendure-supertank.jpg,/dp/B0C8GK935L,1,1
B0B6GK946K,Mophie Powerstation XXL 20000mAh,"""Priority+ charging. USB-C PD 18W. Fabric finish.""",79.95,USD,Electronics,Mophie,4.5,89340,/images/mophie-xxl.jpg,/dp/B0B6GK946K,1,1
B0BDGK957L,RAVPower Power Bank 20000mAh,"""60W PD. 3 outputs. LED display. Quick Charge 3.0.""",39.99,USD,Electronics,RAVPower,4.5,145670,/images/ravpower-20000.jpg,/dp/B0BDGK957L,1,1
B0C7GK968K,Anker 521 Magnetic Battery 5000mAh,"""MagSafe compatible. Wireless charging. USB-C output.""",45.99,USD,Electronics,Anker,4.4,178920,/images/anker-521mag.jpg,/dp/B0C7GK968K,1,1
B0B8GK979L,Apple AirTag 4 Pack,"""Precision Finding. Find My network. Replaceable battery.""",99.00,USD,Electronics,Apple,4.7,456780,/images/apple-airtag-4.jpg,/dp/B0B8GK979L,1,1
B0BCGK980K,Tile Pro (2022) 4 Pack,"""400ft range. Loud ring. 3-year battery. Water-resistant.""",99.99,USD,Electronics,Tile,4.5,234560,/images/tile-pro-4.jpg,/dp/B0BCGK980K,1,1
B0C6GK991L,Samsung SmartTag+ (4 Pack),"""UWB technology. AR Find. SmartThings Find.""",99.99,USD,Electronics,Samsung,4.4,145670,/images/samsung-smarttag4.jpg,/dp/B0C6GK991L,1,1
B0B5GL002K,Chipolo ONE 4 Pack,"""Loudest ring. 60m range. Water-resistant. 2-year battery.""",60.00,USD,Electronics,Chipolo,4.4,89340,/images/chipolo-one4.jpg,/dp/B0B5GL002K,1,1
B0BCGL013L,Eufy Security SmartTrack Card,"""Card-shaped. Find My compatible. 3-year battery.""",29.99,USD,Electronics,eufy,4.3,67890,/images/eufy-smarttrack.jpg,/dp/B0BCGL013L,1,1
B0C8GL024K,Spigen Tough Armor Case for iPhone 15 Pro,"""Military grade. Kickstand. Air cushion technology.""",21.99,USD,Cell Phones,Spigen,4.7,345670,/images/spigen-tougharmor.jpg,/dp/B0C8GL024K,1,1
