id,year,make,model,trim,price,mileage,exterior_color,interior_color,fuel_type,transmission,drivetrain,engine,dealer_name,dealer_city,dealer_state,dealer_zip,deal_rating,one_owner,no_accidents,personal_use,source,url
CAR382,2023,Honda,CR-V,EX,35500,2800,Crystal Black,Black Cloth,Gasoline,CVT,AWD,1.5L Turbo 4-Cylinder,Honda World,Henderson,NV,89012,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123382
CAR383,2023,Honda,CR-V,EX-L,38500,2200,Radiant Red,Gray Leather,Gasoline,CVT,AWD,1.5L Turbo 4-Cylinder,Honda World,Henderson,NV,89012,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123383
CAR384,2023,Honda,CR-V,Touring,42500,1500,Lunar Silver,Black Leather,Gasoline,CVT,AWD,1.5L Turbo 4-Cylinder,Honda World,Henderson,NV,89012,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123384
CAR385,2023,Honda,CR-V,Hybrid Sport,38500,2500,Sonic Gray,Black Cloth,Hybrid,CVT,AWD,2.0L 4-Cylinder Hybrid,Honda World,Henderson,NV,89012,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123385
CAR386,2023,Honda,CR-V,Hybrid Sport-L,42500,1800,Canyon River Blue,Black Leather,Hybrid,CVT,AWD,2.0L 4-Cylinder Hybrid,Honda World,Henderson,NV,89012,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123386
CAR387,2023,Nissan,Rogue,S,31500,4500,Glacier White,Charcoal Cloth,Gasoline,CVT,FWD,1.5L Turbo 3-Cylinder,Nissan of Henderson,Henderson,NV,89014,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123387
CAR388,2023,Nissan,Rogue,SV,34500,3200,Boulder Gray,Charcoal Cloth,Gasoline,CVT,AWD,1.5L Turbo 3-Cylinder,Nissan of Henderson,Henderson,NV,89014,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123388
CAR389,2023,Nissan,Rogue,SL,39500,2500,Scarlet Ember,Tan Leather,Gasoline,CVT,AWD,1.5L Turbo 3-Cylinder,Nissan of Henderson,Henderson,NV,89014,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123389
CAR390,2023,Nissan,Rogue,Platinum,43500,1800,Pearl White,Light Gray Leather,Gasoline,CVT,AWD,1.5L Turbo 3-Cylinder,Nissan of Henderson,Henderson,NV,89014,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123390
CAR391,2023,Hyundai,Tucson,SE,30500,4800,Quartz White,Black Cloth,Gasoline,8-Speed Auto,FWD,2.5L 4-Cylinder,Hyundai of Henderson,Henderson,NV,89015,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123391
CAR392,2023,Hyundai,Tucson,SEL,33500,3500,Amazon Gray,Gray Cloth,Gasoline,8-Speed Auto,AWD,2.5L 4-Cylinder,Hyundai of Henderson,Henderson,NV,89015,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123392
CAR393,2023,Hyundai,Tucson,N Line,40500,2200,Shadow Gray,Black/Red Leather,Gasoline,8-Speed DCT,AWD,2.5L Turbo 4-Cylinder,Hyundai of Henderson,Henderson,NV,89015,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123393
CAR394,2023,Hyundai,Tucson,Limited,39500,1800,Deep Sea,Black Leather,Gasoline,8-Speed Auto,AWD,2.5L 4-Cylinder,Hyundai of Henderson,Henderson,NV,89015,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123394
CAR395,2023,Hyundai,Tucson,Hybrid Blue,35500,3200,Shimmering Silver,Gray Cloth,Hybrid,6-Speed Auto,AWD,1.6L Turbo Hybrid,Hyundai of Henderson,Henderson,NV,89015,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123395
CAR396,2023,Hyundai,Tucson,Plug-In Hybrid,45500,1500,Portofino Gray,Black Leather,Plug-In Hybrid,6-Speed Auto,AWD,1.6L Turbo PHEV,Hyundai of Henderson,Henderson,NV,89015,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123396
CAR397,2023,Kia,Sportage,LX,31500,5000,Snow White,Black Cloth,Gasoline,8-Speed Auto,FWD,2.5L 4-Cylinder,Kia of Henderson,Henderson,NV,89016,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123397
CAR398,2023,Kia,Sportage,EX,35500,3800,Gravity Gray,Gray Cloth,Gasoline,8-Speed Auto,AWD,2.5L 4-Cylinder,Kia of Henderson,Henderson,NV,89016,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123398
CAR399,2023,Kia,Sportage,X-Line,40500,2500,Jungle Green,Black Leatherette,Gasoline,8-Speed Auto,AWD,2.5L 4-Cylinder,Kia of Henderson,Henderson,NV,89016,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123399
CAR400,2023,Kia,Sportage,SX-Prestige,43500,1500,Runway Red,Black Leather,Gasoline,8-Speed DCT,AWD,2.5L Turbo 4-Cylinder,Kia of Henderson,Henderson,NV,89016,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123400
CAR401,2023,Kia,Sportage,Hybrid EX,38500,2800,Steel Gray,Gray Leatherette,Hybrid,6-Speed Auto,AWD,1.6L Turbo Hybrid,Kia of Henderson,Henderson,NV,89016,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123401
CAR402,2023,Kia,Sportage,PHEV X-Line,48500,1200,Wolf Gray,Black Leather,Plug-In Hybrid,6-Speed Auto,AWD,1.6L Turbo PHEV,Kia of Henderson,Henderson,NV,89016,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123402
CAR403,2023,Mazda,CX-5,2.5 S,29500,4200,Snowflake White,Black Cloth,Gasoline,6-Speed Auto,FWD,2.5L 4-Cylinder,Mazda of Henderson,Henderson,NV,89017,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123403
CAR404,2023,Mazda,CX-5,2.5 S Select,31500,3500,Machine Gray,Black Leatherette,Gasoline,6-Speed Auto,AWD,2.5L 4-Cylinder,Mazda of Henderson,Henderson,NV,89017,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123404
CAR405,2023,Mazda,CX-5,2.5 S Premium,35500,2500,Soul Red Crystal,Black Leather,Gasoline,6-Speed Auto,AWD,2.5L 4-Cylinder,Mazda of Henderson,Henderson,NV,89017,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123405
CAR406,2023,Mazda,CX-5,2.5 Turbo,38500,1800,Polymetal Gray,Caturra Brown Leather,Gasoline,6-Speed Auto,AWD,2.5L Turbo 4-Cylinder,Mazda of Henderson,Henderson,NV,89017,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123406
CAR407,2023,Mazda,CX-5,2.5 Turbo Signature,42500,1200,Deep Crystal Blue,Caturra Brown Nappa,Gasoline,6-Speed Auto,AWD,2.5L Turbo 4-Cylinder,Mazda of Henderson,Henderson,NV,89017,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123407
CAR408,2023,Subaru,Forester,Base,32500,5500,Crystal White,Black Cloth,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123408
CAR409,2023,Subaru,Forester,Premium,34500,4200,Magnetite Gray,Gray Cloth,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123409
CAR410,2023,Subaru,Forester,Sport,37500,3200,Geyser Blue,Black StarTex,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123410
CAR411,2023,Subaru,Forester,Limited,39500,2500,Autumn Green,Saddle Brown Leather,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123411
CAR412,2023,Subaru,Forester,Touring,42500,1800,Brilliant Bronze,Platinum Leather,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123412
CAR413,2023,Subaru,Forester,Wilderness,41500,2200,Geyser Blue,Black StarTex,Gasoline,CVT,AWD,2.5L 4-Cylinder,Subaru of Henderson,Henderson,NV,89018,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123413
CAR414,2023,Chevrolet,Equinox,LS,29500,5800,Summit White,Jet Black Cloth,Gasoline,6-Speed Auto,FWD,1.5L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123414
CAR415,2023,Chevrolet,Equinox,LT,33500,4200,Sterling Gray,Medium Ash Gray Cloth,Gasoline,6-Speed Auto,AWD,1.5L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123415
CAR416,2023,Chevrolet,Equinox,RS,37500,3000,Mosaic Black,Jet Black Leather,Gasoline,6-Speed Auto,AWD,1.5L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123416
CAR417,2023,Chevrolet,Equinox,Premier,39500,2200,Cherry Red,Maple Sugar Leather,Gasoline,6-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123417
CAR418,2023,Ford,Escape,Base,31500,5500,Oxford White,Ebony Cloth,Gasoline,8-Speed Auto,FWD,1.5L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123418
CAR419,2023,Ford,Escape,Active,35500,4000,Carbonized Gray,Ebony ActiveX,Gasoline,8-Speed Auto,AWD,1.5L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123419
CAR420,2023,Ford,Escape,ST-Line,38500,3000,Rapid Red,Ebony/Sandstone,Gasoline,8-Speed Auto,AWD,2.0L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123420
CAR421,2023,Ford,Escape,Platinum,42500,2000,Star White,Sandstone Leather,Gasoline,8-Speed Auto,AWD,2.0L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123421
CAR422,2023,Ford,Escape,PHEV,40500,2800,Atlas Blue,Ebony Cloth,Plug-In Hybrid,CVT,FWD,2.5L Atkinson Hybrid,Friendly Ford,Las Vegas,NV,89110,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123422
CAR423,2023,Jeep,Cherokee,Latitude,34500,4500,Bright White,Black Cloth,Gasoline,9-Speed Auto,FWD,2.4L 4-Cylinder,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123423
CAR424,2023,Jeep,Cherokee,Latitude Lux,38500,3200,Velvet Red,Black/Ski Gray Cloth,Gasoline,9-Speed Auto,4WD,2.4L 4-Cylinder,Chapman Jeep,Las Vegas,NV,89111,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123424
CAR425,2023,Jeep,Cherokee,Altitude,40500,2500,Diamond Black,Black Leather,Gasoline,9-Speed Auto,4WD,3.2L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123425
CAR426,2023,Jeep,Cherokee,Trailhawk,44500,1800,Sting-Gray,Ruby Red/Black Leather,Gasoline,9-Speed Auto,4WD,3.2L V6,Chapman Jeep,Las Vegas,NV,89111,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123426
CAR427,2023,Jeep,Grand Cherokee,Laredo,47500,4000,Bright White,Black Cloth,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123427
CAR428,2023,Jeep,Grand Cherokee,Limited,54500,2800,Rocky Mountain Pearl,Global Black Leather,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123428
CAR429,2023,Jeep,Grand Cherokee,Overland,62500,1800,Baltic Gray,Tupelo/Black Leather,Gasoline,8-Speed Auto,4WD,5.7L V8,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123429
CAR430,2023,Jeep,Grand Cherokee,Summit,68500,1200,Velvet Red,Palermo Leather,Gasoline,8-Speed Auto,4WD,5.7L V8,Chapman Jeep,Las Vegas,NV,89111,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123430
CAR431,2023,Jeep,Grand Cherokee,4xe,72500,900,Silver Zynith,Black Leather,Plug-In Hybrid,8-Speed Auto,4WD,2.0L Turbo PHEV,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123431
CAR432,2023,Ford,Explorer,Base,38500,6500,Oxford White,Ebony Cloth,Gasoline,10-Speed Auto,RWD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123432
CAR433,2023,Ford,Explorer,XLT,44500,5000,Carbonized Gray,Ebony Cloth,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123433
CAR434,2023,Ford,Explorer,ST,57500,3200,Rapid Red,Ebony ActiveX,Gasoline,10-Speed Auto,4WD,3.0L EcoBoost V6,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123434
CAR435,2023,Ford,Explorer,Limited,54500,2800,Star White,Sandstone Leather,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123435
CAR436,2023,Ford,Explorer,Platinum,62500,1500,Atlas Blue,Ebony Leather,Gasoline,10-Speed Auto,4WD,3.0L EcoBoost V6,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123436
CAR437,2023,Chevrolet,Traverse,LS,37500,7000,Summit White,Jet Black Cloth,Gasoline,9-Speed Auto,FWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123437
CAR438,2023,Chevrolet,Traverse,LT,42500,5200,Sterling Gray,Medium Ash Gray Cloth,Gasoline,9-Speed Auto,AWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123438
CAR439,2023,Chevrolet,Traverse,RS,48500,3800,Mosaic Black,Jet Black Leather,Gasoline,9-Speed Auto,AWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123439
CAR440,2023,Chevrolet,Traverse,Premier,52500,2500,Radiant Red,Loft Brown Leather,Gasoline,9-Speed Auto,AWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123440
CAR441,2023,Chevrolet,Traverse,High Country,56500,1500,Iridescent Pearl,Jet Black/Maple Leather,Gasoline,9-Speed Auto,AWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123441
CAR442,2023,Honda,Pilot,Sport,42500,5500,Platinum White,Gray Cloth,Gasoline,10-Speed Auto,FWD,3.5L V6,Honda West,Las Vegas,NV,89113,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123442
CAR443,2023,Honda,Pilot,EX-L,47500,4000,Crystal Black,Black Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Honda West,Las Vegas,NV,89113,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123443
CAR444,2023,Honda,Pilot,TrailSport,52500,2800,Diffused Sky Blue,Black/Orange Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Honda West,Las Vegas,NV,89113,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123444
CAR445,2023,Honda,Pilot,Touring,52500,2200,Radiant Red,Black Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Honda West,Las Vegas,NV,89113,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123445
CAR446,2023,Honda,Pilot,Elite,56500,1200,Lunar Silver,Black Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Honda West,Las Vegas,NV,89113,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123446
CAR447,2023,Toyota,Highlander,LE,40500,6000,Celestial Silver,Graphite Fabric,Gasoline,8-Speed Auto,FWD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123447
CAR448,2023,Toyota,Highlander,XLE,46500,4500,Midnight Black,Black Softex,Gasoline,8-Speed Auto,AWD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123448
CAR449,2023,Toyota,Highlander,Limited,51500,3200,Blueprint,Glazed Caramel Leather,Gasoline,8-Speed Auto,AWD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123449
CAR450,2023,Toyota,Highlander,Platinum,54500,2000,Wind Chill Pearl,Harvest Beige Leather,Gasoline,8-Speed Auto,AWD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123450
CAR451,2023,Toyota,Highlander,Hybrid Bronze,48500,3500,Cement,Black Softex,Hybrid,CVT,AWD,2.5L 4-Cyl Hybrid,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123451
CAR452,2023,Toyota,Highlander,Hybrid Limited,54500,2200,Ruby Flare Pearl,Glazed Caramel Leather,Hybrid,CVT,AWD,2.5L 4-Cyl Hybrid,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123452
CAR453,2023,Hyundai,Palisade,SE,40500,6500,Hyper White,Black Cloth,Gasoline,8-Speed Auto,FWD,3.8L V6,Hyundai of Las Vegas,Las Vegas,NV,89103,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123453
CAR454,2023,Hyundai,Palisade,SEL,44500,4800,Sierra Burgundy,Gray Cloth,Gasoline,8-Speed Auto,AWD,3.8L V6,Hyundai of Las Vegas,Las Vegas,NV,89103,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123454
CAR455,2023,Hyundai,Palisade,XRT,48500,3200,Abyss Black,Black Leather,Gasoline,8-Speed Auto,AWD,3.8L V6,Hyundai of Las Vegas,Las Vegas,NV,89103,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123455
CAR456,2023,Hyundai,Palisade,Limited,52500,2200,Moonlight Cloud,Gray Leather,Gasoline,8-Speed Auto,AWD,3.8L V6,Hyundai of Las Vegas,Las Vegas,NV,89103,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123456
CAR457,2023,Hyundai,Palisade,Calligraphy,54500,1500,Steel Graphite,Rust Brown Nappa,Gasoline,8-Speed Auto,AWD,3.8L V6,Hyundai of Las Vegas,Las Vegas,NV,89103,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123457
CAR458,2023,Kia,Telluride,LX,40500,7000,Snow White,Black Cloth,Gasoline,8-Speed Auto,FWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123458
CAR459,2023,Kia,Telluride,S,44500,5200,Gravity Gray,Gray Cloth,Gasoline,8-Speed Auto,AWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123459
CAR460,2023,Kia,Telluride,X-Line,48500,3800,Jungle Green,Black SynTex,Gasoline,8-Speed Auto,AWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123460
CAR461,2023,Kia,Telluride,EX,50500,2800,Wolf Gray,Gray Leather,Gasoline,8-Speed Auto,AWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123461
CAR462,2023,Kia,Telluride,SX,54500,2000,Midnight Lake Blue,Black Leather,Gasoline,8-Speed Auto,AWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123462
CAR463,2023,Kia,Telluride,SX Prestige,56500,1200,Dark Moss,Terracotta Nappa,Gasoline,8-Speed Auto,AWD,3.8L V6,Kia of Las Vegas,Las Vegas,NV,89104,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123463
CAR464,2023,Ford,F-150,XL,38500,8500,Oxford White,Medium Dark Slate Vinyl,Gasoline,10-Speed Auto,4WD,3.3L V6,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123464
CAR465,2023,Ford,F-150,XLT,48500,6000,Iconic Silver,Black Cloth,Gasoline,10-Speed Auto,4WD,2.7L EcoBoost V6,AutoNation Ford,Las Vegas,NV,89115,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123465
CAR466,2023,Ford,F-150,Lariat,58500,4200,Carbonized Gray,Black Leather,Gasoline,10-Speed Auto,4WD,3.5L EcoBoost V6,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123466
CAR467,2023,Ford,F-150,King Ranch,68500,2800,Stone Gray,Java Kingsville Leather,Gasoline,10-Speed Auto,4WD,3.5L EcoBoost V6,AutoNation Ford,Las Vegas,NV,89115,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123467
CAR468,2023,Ford,F-150,Platinum,72500,1800,Star White,Camel Leather,Gasoline,10-Speed Auto,4WD,3.5L EcoBoost V6,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123468
CAR469,2023,Ford,F-150,Limited,78500,1000,Smoked Quartz,Black Onyx Leather,Gasoline,10-Speed Auto,4WD,3.5L High Output V6,AutoNation Ford,Las Vegas,NV,89115,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123469
CAR470,2023,Ford,F-150,Tremor,62500,3500,Area 51,Navy Pier Leather,Gasoline,10-Speed Auto,4WD,3.5L EcoBoost V6,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123470
CAR471,2023,Ford,F-150,Raptor,82500,2200,Code Orange,Black Recaro,Gasoline,10-Speed Auto,4WD,3.5L High Output V6,AutoNation Ford,Las Vegas,NV,89115,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123471
CAR472,2023,Ford,F-150,Lightning Pro,58500,4500,Iced Blue Silver,Dark Slate Cloth,Electric,Single-Speed,4WD,Dual Motor Electric,AutoNation Ford,Las Vegas,NV,89115,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123472
CAR473,2023,Ford,F-150,Lightning XLT,68500,3000,Antimatter Blue,Black Cloth,Electric,Single-Speed,4WD,Dual Motor Electric,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123473
CAR474,2023,Ford,F-150,Lightning Lariat,78500,1800,Avalanche,Black Leather,Electric,Single-Speed,4WD,Dual Motor Electric,AutoNation Ford,Las Vegas,NV,89115,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123474
CAR475,2023,Chevrolet,Silverado 1500,WT,38500,9000,Summit White,Jet Black Vinyl,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,AutoNation Chevy,Las Vegas,NV,89116,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123475
CAR476,2023,Chevrolet,Silverado 1500,Custom,42500,7000,Black,Jet Black Cloth,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,AutoNation Chevy,Las Vegas,NV,89116,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123476
CAR477,2023,Chevrolet,Silverado 1500,LT,48500,5500,Sterling Gray,Jet Black Cloth,Gasoline,8-Speed Auto,4WD,5.3L V8,AutoNation Chevy,Las Vegas,NV,89116,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123477
