id,name,brand,category,subcategory,price,description,specs_json,in_stock,stock_quantity,warranty_months,price_match_eligible
HA046,Frigidaire 50-Pint Dehumidifier,Frigidaire,Home Appliances,Dehumidifiers,314.58,"50 pint/day dehumidifier for 1500 sq ft. Continuous Drain, Auto Shutoff.","""{""""capacity"""": """"50 pint/day"""", """"coverage"""": """"1500 sq ft"""", """"features"""": [""""Continuous Drain"""", """"Auto Shutoff""""]}""",1,14,12,1
HA047,Cuisinart Electric Pressure Cooker,Cuisinart,Home Appliances,Pressure Cookers,107.07,"6 Qt multi-cooker with 6 Functions, Dishwasher Safe Parts.","""{""""capacity"""": """"6 Qt"""", """"features"""": [""""6 Functions"""", """"Dishwasher Safe Parts""""]}""",1,24,36,1
HA048,Smeg 4-Slice Toaster,Smeg,Home Appliances,Toasters,236.44,"Premium toaster with 6 Browning Levels, Retro Design, Self-Centering Racks.","""{""""slices"""": 4, """"features"""": [""""6 Browning Levels"""", """"Retro Design"""", """"Self-Centering Racks""""]}""",1,18,36,1
HA049,Cuisinart PerfecTemp 14-Cup Coffeemaker,Cuisinart,Home Appliances,Coffee Makers,103.89,"Drip coffee maker. Programmable, Brew Strength Control.","""{""""type"""": """"Drip"""", """"capacity"""": """"14 cups"""", """"features"""": [""""Programmable"""", """"Brew Strength Control""""]}""",1,17,24,1
HA050,Whirlpool Side-by-Side Refrigerator,Whirlpool,Home Appliances,Refrigerators,1480.7,"24.5 cu ft Side-by-Side refrigerator with Ice Maker, LED Lighting. Energy Star certified.","""{""""capacity"""": """"24.5 cu ft"""", """"type"""": """"Side-by-Side"""", """"features"""": [""""Ice Maker"""", """"LED Lighting""""], """"energy_star"""": true}""",1,15,24,1
HA051,Samsung Bespoke AI Front Load Washer,Samsung,Home Appliances,Washers,1183.8,"5.3 cu ft Front Load washer with AI OptiWash, Super Speed, Steam.","""{""""capacity"""": """"5.3 cu ft"""", """"type"""": """"Front Load"""", """"features"""": [""""AI OptiWash"""", """"Super Speed"""", """"Steam""""]}""",1,41,36,1
HA052,Shark AI Ultra Robot Vacuum,Shark,Home Appliances,Robot Vacuums,633.78,"Premium vacuum. 360° LiDAR, Matrix Clean, Self-Empty Base.","""{""""features"""": [""""360\u00b0 LiDAR"""", """"Matrix Clean"""", """"Self-Empty Base"""", """"Home Mapping""""]}""",1,16,24,1
HA053,GE Profile Over-the-Range Microwave,GE,Home Appliances,Microwaves,442.64,"2.1 cu ft Over-the-Range microwave with 1100W power. Scan-to-Cook, Chef Connect.","""{""""capacity"""": """"2.1 cu ft"""", """"wattage"""": 1100, """"type"""": """"Over-the-Range"""", """"features"""": [""""Scan-to-Cook"""", """"Chef Connect""""]}""",1,10,24,1
HA054,Ninja Professional Plus Food Processor,Ninja,Home Appliances,Food Processors,156.85,"9 cups food processor with 850W motor. Auto-iQ Technology, 4 Auto-iQ Programs.","""{""""capacity"""": """"9 cups"""", """"motor"""": """"850W"""", """"features"""": [""""Auto-iQ Technology"""", """"4 Auto-iQ Programs""""]}""",1,39,24,1
HA055,De'Longhi Dinamica Automatic Coffee Machine,De'Longhi,Home Appliances,Coffee Makers,1079.49,"Automatic Espresso coffee maker. LatteCrema System, One-Touch Recipes, Grinder.","""{""""type"""": """"Automatic Espresso"""", """"features"""": [""""LatteCrema System"""", """"One-Touch Recipes"""", """"Grinder""""]}""",1,31,12,1
HA056,Nespresso Vertuo Next Premium Coffee Machine,Nespresso,Home Appliances,Coffee Makers,212.63,"Capsule coffee maker. Centrifusion Technology, 5 Cup Sizes, Bluetooth.","""{""""type"""": """"Capsule"""", """"features"""": [""""Centrifusion Technology"""", """"5 Cup Sizes"""", """"Bluetooth""""]}""",1,36,36,1
HA057,Frigidaire Gallery Induction Range,Frigidaire,Home Appliances,Ranges,1610.74,"Induction range with 5.4 cu ft oven capacity. Air Fry, Steam Clean.","""{""""fuel_type"""": """"Induction"""", """"capacity"""": """"5.4 cu ft"""", """"elements"""": 4, """"features"""": [""""Air Fry"""", """"Steam Clean""""]}""",1,5,24,1
HA058,GE Profile Smart Electric Dryer,GE,Home Appliances,Dryers,1229.58,"7.8 cu ft Electric dryer with Sanitize Cycle, Built-in WiFi.","""{""""capacity"""": """"7.8 cu ft"""", """"type"""": """"Electric"""", """"features"""": [""""Sanitize Cycle"""", """"Built-in WiFi""""]}""",1,35,24,1
HA059,GE Profile Smart Front Load Washer,GE,Home Appliances,Washers,1401.5,"5.3 cu ft Front Load washer with UltraFresh Vent, Microban Technology.","""{""""capacity"""": """"5.3 cu ft"""", """"type"""": """"Front Load"""", """"features"""": [""""UltraFresh Vent"""", """"Microban Technology""""]}""",1,36,12,1
HA060,GE Profile Smart Slide-In Double Oven Gas Range,GE,Home Appliances,Ranges,2474.92,"Gas range with 6.7 cu ft total oven capacity. Double Oven, Air Fry, Precision Cooking.","""{""""fuel_type"""": """"Gas"""", """"capacity"""": """"6.7 cu ft total"""", """"burners"""": 5, """"features"""": [""""Double Oven"""", """"Air Fry"""", """"Precision Cooking""""]}""",1,34,12,1
HA061,KitchenAid Counter-Depth French Door Refrigerator,KitchenAid,Home Appliances,Refrigerators,3333.58,"23.8 cu ft French Door Counter-Depth refrigerator with PrintShield Finish, Preserva Food Care. Energy Star certified.","""{""""capacity"""": """"23.8 cu ft"""", """"type"""": """"French Door Counter-Depth"""", """"features"""": [""""PrintShield Finish"""", """"Preserva Food Care""""], """"energy_star"""": true}""",1,20,36,1
HA062,Ninja Professional Plus Blender,Ninja,Home Appliances,Blenders,126.71,"Professional 72 oz blender with 1400W motor. Auto-iQ, Total Crushing Pitcher.","""{""""capacity"""": """"72 oz"""", """"motor"""": """"1400W"""", """"features"""": [""""Auto-iQ"""", """"Total Crushing Pitcher""""]}""",1,50,12,1
HA063,Gaggia Classic Pro Espresso Machine,Gaggia,Home Appliances,Coffee Makers,447.43,"Semi-Automatic Espresso coffee maker. Commercial Steam Wand, 58mm Portafilter.","""{""""type"""": """"Semi-Automatic Espresso"""", """"features"""": [""""Commercial Steam Wand"""", """"58mm Portafilter""""]}""",1,34,36,1
HA064,GE Profile UltraFresh Dishwasher,GE,Home Appliances,Dishwashers,890.59,"Quiet 45 dB dishwasher with 16 place settings capacity. Features UltraFresh System, Dry Boost.","""{""""capacity"""": """"16 place settings"""", """"noise_level"""": """"45 dB"""", """"features"""": [""""UltraFresh System"""", """"Dry Boost""""], """"energy_star"""": true}""",1,15,12,1
HA065,GE Profile ClearView Window AC,GE,Home Appliances,Air Conditioners,642.33,"12000 BTU Window air conditioner. Ultra Quiet, ClearView Design, WiFi.","""{""""btu"""": 12000, """"type"""": """"Window"""", """"features"""": [""""Ultra Quiet"""", """"ClearView Design"""", """"WiFi""""]}""",1,5,36,1
HA066,GE 45-Pint Smart Dehumidifier,GE,Home Appliances,Dehumidifiers,372.14,"45 pint/day dehumidifier for 2500 sq ft. WiFi Connected, Voice Control.","""{""""capacity"""": """"45 pint/day"""", """"coverage"""": """"2500 sq ft"""", """"features"""": [""""WiFi Connected"""", """"Voice Control""""]}""",1,23,12,1
HA067,Frigidaire Gallery Cool Connect AC,Frigidaire,Home Appliances,Air Conditioners,486.07,"12000 BTU Window air conditioner. WiFi Connected, Effortless Clean Filter.","""{""""btu"""": 12000, """"type"""": """"Window"""", """"features"""": [""""WiFi Connected"""", """"Effortless Clean Filter""""]}""",1,31,12,1
HA068,Panasonic Inverter Countertop Microwave,Panasonic,Home Appliances,Microwaves,192.83,"1.6 cu ft Countertop microwave with 1250W power. Inverter Technology, Genius Sensor.","""{""""capacity"""": """"1.6 cu ft"""", """"wattage"""": 1250, """"type"""": """"Countertop"""", """"features"""": [""""Inverter Technology"""", """"Genius Sensor""""]}""",1,15,24,1
HA069,Technivorm Moccamaster KBGV Select,Technivorm,Home Appliances,Coffee Makers,357.24,"Drip coffee maker. Copper Boiling Element, Auto-Drip Stop.","""{""""type"""": """"Drip"""", """"capacity"""": """"10 cups"""", """"features"""": [""""Copper Boiling Element"""", """"Auto-Drip Stop""""]}""",1,28,36,1
HA070,Coway Airmega 400S Smart Air Purifier,Coway,Home Appliances,Air Purifiers,644.03,"Air purifier covering 1560 sq ft. True HEPA, Smart Mode, Air Quality Indicator.","""{""""coverage"""": """"1560 sq ft"""", """"features"""": [""""True HEPA"""", """"Smart Mode"""", """"Air Quality Indicator""""]}""",1,19,24,1
HA071,Char-Broil Performance 4-Burner Gas Grill,Char-Broil,Home Appliances,Grills,298.18,"Propane grill with 475 sq in cooking area. Stainless Steel, Side Burner.","""{""""fuel"""": """"Propane"""", """"burners"""": 4, """"cooking_area"""": """"475 sq in"""", """"features"""": [""""Stainless Steel"""", """"Side Burner""""]}""",1,7,24,1
HA072,Big Green Egg Large Ceramic Grill,Big Green Egg,Home Appliances,Grills,1389.09,"Charcoal grill with 262 sq in cooking area. Ceramic Construction, Precise Temperature Control.","""{""""fuel"""": """"Charcoal"""", """"cooking_area"""": """"262 sq in"""", """"features"""": [""""Ceramic Construction"""", """"Precise Temperature Control""""]}""",1,46,12,1
HA073,Miele Complete C3 Canister Vacuum,Miele,Home Appliances,Vacuums,930.99,"Canister vacuum. HEPA AirClean Filter, 6 Suction Settings, Electrobrush.","""{""""type"""": """"Canister"""", """"features"""": [""""HEPA AirClean Filter"""", """"6 Suction Settings"""", """"Electrobrush""""]}""",1,46,24,1
HA074,Black+Decker Portable Air Conditioner,Black+Decker,Home Appliances,Air Conditioners,451.95,"14000 BTU Portable air conditioner. LED Display, Remote Control, Dehumidifier Mode.","""{""""btu"""": 14000, """"type"""": """"Portable"""", """"features"""": [""""LED Display"""", """"Remote Control"""", """"Dehumidifier Mode""""]}""",1,13,36,1
HA075,Cuisinart Digital Air Fryer Toaster Oven,Cuisinart,Home Appliances,Air Fryers,248.1,"0.6 cu ft air fryer with 1800W. AirFry, Convection Bake, 7 Functions.","""{""""capacity"""": """"0.6 cu ft"""", """"wattage"""": 1800, """"features"""": [""""AirFry"""", """"Convection Bake"""", """"7 Functions""""]}""",1,39,24,1
HA076,Greenworks Pro 2300 PSI Pressure Washer,Greenworks,Home Appliances,Pressure Washers,340.75,"2300 PSI Electric pressure washer. Brushless Motor, PWMA Certified.","""{""""psi"""": 2300, """"gpm"""": 2.3, """"type"""": """"Electric"""", """"features"""": [""""Brushless Motor"""", """"PWMA Certified""""]}""",1,9,24,1
HA077,LG Smart Electric Dryer with TurboSteam,LG,Home Appliances,Dryers,1148.76,"7.4 cu ft Electric dryer with TurboSteam, Sensor Dry, ThinQ App.","""{""""capacity"""": """"7.4 cu ft"""", """"type"""": """"Electric"""", """"features"""": [""""TurboSteam"""", """"Sensor Dry"""", """"ThinQ App""""]}""",1,6,12,1
HA078,Weber Spirit II E-310 Gas Grill,Weber,Home Appliances,Grills,571.18,"Propane grill with 529 sq in cooking area. GS4 Grilling System, iGrill 3 Compatible.","""{""""fuel"""": """"Propane"""", """"burners"""": 3, """"cooking_area"""": """"529 sq in"""", """"features"""": [""""GS4 Grilling System"""", """"iGrill 3 Compatible""""]}""",1,50,24,1
HA079,Sun Joe SPX3000 Electric Pressure Washer,Sun Joe,Home Appliances,Pressure Washers,194.36,"2030 PSI Electric pressure washer. 5 Quick-Connect Nozzles, Dual Detergent Tanks.","""{""""psi"""": 2030, """"gpm"""": 1.76, """"type"""": """"Electric"""", """"features"""": [""""5 Quick-Connect Nozzles"""", """"Dual Detergent Tanks""""]}""",1,19,24,1
HA080,PowerXL Vortex Air Fryer Pro,PowerXL,Home Appliances,Air Fryers,106.31,"5 Qt air fryer with 1700W. 360° Superheated Air, Digital Display.","""{""""capacity"""": """"5 Qt"""", """"wattage"""": 1700, """"features"""": [""""360\u00b0 Superheated Air"""", """"Digital Display""""]}""",1,10,24,1
HA081,GE Profile Smart French Door Refrigerator,GE,Home Appliances,Refrigerators,2987.06,"27.9 cu ft French Door refrigerator with Hands-Free AutoFill, Built-in WiFi. Energy Star certified.","""{""""capacity"""": """"27.9 cu ft"""", """"type"""": """"French Door"""", """"features"""": [""""Hands-Free AutoFill"""", """"Built-in WiFi""""], """"energy_star"""": true}""",1,8,24,1
