product_id,name,brand,category,subcategory,description,price,size,color,ingredients,rating,review_count,image_url,product_url,in_stock,is_bestseller,is_new,is_sale,sale_price,clean_beauty
SPH0356,Micellar Water,Caliray,Skincare,Cleanser,Caliray No-rinse micellar cleanser. Dermatologist tested.,23.39,Standard Size,,"Dimethicone, Tocopherol, Sodium Hyaluronate, Water, Shea Butter, Coconut Oil, Squalane",4.5,6530,https://sephora.com/images/SPH0356.jpg,https://sephora.com/product/SPH0356,1,0,0,0,,1
SPH0357,Cream Cleanser,Pat McGrath Labs,Skincare,Cleanser,Pat McGrath Labs Hydrating cream cleanser. Dermatologist tested.,113.5,Standard Size,,"Water, Tocopherol, Dimethicone, Cyclopentasiloxane, Fragrance, Polyethylene, Shea Butter, Argan Oil",4.5,11439,https://sephora.com/images/SPH0357.jpg,https://sephora.com/product/SPH0357,1,0,0,0,,0
SPH0358,Day Moisturizer,Urban Decay,Skincare,Moisturizer,Urban Decay Lightweight daily moisturizer. Cruelty-free and vegan.,28.78,1 oz / 30 mL,,"Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Water, Silicones, Parabens, Squalane, Shea Butter",3.7,2613,https://sephora.com/images/SPH0358.jpg,https://sephora.com/product/SPH0358,0,0,0,0,,0
SPH0359,Night Cream,Charlotte Tilbury,Skincare,Moisturizer,Charlotte Tilbury Restorative night cream. Dermatologist tested.,37.45,1.7 oz / 50 mL,,"Water, Dimethicone, Tocopherol, Sodium Hyaluronate, Silicones, Synthetic Colors, Coconut Oil, Squalane",4.3,10207,https://sephora.com/images/SPH0359.jpg,https://sephora.com/product/SPH0359,1,0,0,0,,0
SPH0360,Gel Moisturizer,Danessa Myricks Beauty,Skincare,Moisturizer,Danessa Myricks Beauty Oil-free gel moisturizer. A cult favorite.,19.56,1 oz / 30 mL,,"Cyclopentasiloxane, Water, Phenoxyethanol, Glycerin, Polyethylene, Talc, Rosehip Oil, Argan Oil",3.5,10087,https://sephora.com/images/SPH0360.jpg,https://sephora.com/product/SPH0360,1,0,0,0,,0
SPH0361,Rich Cream,Tarte,Skincare,Moisturizer,Tarte Intensive rich moisturizer. Cruelty-free and vegan.,43.4,2.5 oz / 75 mL,,"Tocopherol, Cyclopentasiloxane, Dimethicone, Water, Jojoba Oil, Aloe Vera, Green Tea Extract",3.7,7559,https://sephora.com/images/SPH0361.jpg,https://sephora.com/product/SPH0361,1,0,0,0,,1
SPH0362,Vitamin C Serum,Charlotte Tilbury,Skincare,Serum,Charlotte Tilbury Brightening vitamin C serum. Dermatologist tested.,62.03,1.7 oz / 50 mL,,"Water, Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Synthetic Colors, Talc, Chamomile Extract, Coconut Oil",4.3,2000,https://sephora.com/images/SPH0362.jpg,https://sephora.com/product/SPH0362,1,0,1,0,,0
SPH0363,Hyaluronic Acid Serum,Dior Beauty,Skincare,Serum,Dior Beauty Hydrating HA serum. Loved by beauty enthusiasts.,75.81,0.5 oz / 15 mL,,"Glycerin, Dimethicone, Tocopherol, Sodium Hyaluronate, Synthetic Colors, Polyethylene, Jojoba Oil, Vitamin E",4.5,13759,https://sephora.com/images/SPH0363.jpg,https://sephora.com/product/SPH0363,1,0,0,0,,0
SPH0364,Retinol Serum,Natasha Denona,Skincare,Serum,Natasha Denona Anti-aging retinol serum. Cruelty-free and vegan.,69.89,0.5 oz / 15 mL,,"Sodium Hyaluronate, Glycerin, Dimethicone, Tocopherol, Fragrance, Mineral Oil, Vitamin E, Argan Oil",4.9,10000,https://sephora.com/images/SPH0364.jpg,https://sephora.com/product/SPH0364,1,0,1,0,,0
SPH0365,Niacinamide Serum,Clinique,Skincare,Serum,Clinique Pore-refining serum. Award-winning formula.,40.86,0.5 oz / 15 mL,,"Dimethicone, Tocopherol, Cyclopentasiloxane, Sodium Hyaluronate, Silicones, Synthetic Colors, Green Tea Extract, Rosehip Oil",3.3,7966,https://sephora.com/images/SPH0365.jpg,https://sephora.com/product/SPH0365,1,0,0,0,,0
SPH0366,Anti-Aging Eye Cream,Rare Beauty,Skincare,Eye Cream,Rare Beauty Wrinkle-reducing eye cream. Loved by beauty enthusiasts.,28.37,Standard Size,,"Glycerin, Water, Dimethicone, Phenoxyethanol, Jojoba Oil, Coconut Oil, Squalane",4.1,4710,https://sephora.com/images/SPH0366.jpg,https://sephora.com/product/SPH0366,1,0,0,0,,1
SPH0367,Brightening Eye Cream,Kjaer Weis,Skincare,Eye Cream,Kjaer Weis Dark circle treatment. Loved by beauty enthusiasts.,65.15,Standard Size,,"Phenoxyethanol, Dimethicone, Cyclopentasiloxane, Sodium Hyaluronate, Aloe Vera, Vitamin E, Coconut Oil",4.6,12535,https://sephora.com/images/SPH0367.jpg,https://sephora.com/product/SPH0367,1,0,0,0,,1
SPH0368,Hydrating Eye Cream,MAKEUP BY MARIO,Skincare,Eye Cream,MAKEUP BY MARIO Moisturizing eye treatment. Loved by beauty enthusiasts.,26.36,Standard Size,,"Glycerin, Sodium Hyaluronate, Tocopherol, Dimethicone, Synthetic Colors, Fragrance, Aloe Vera, Chamomile Extract",4.3,3668,https://sephora.com/images/SPH0368.jpg,https://sephora.com/product/SPH0368,1,0,0,0,,0
SPH0369,Mineral Sunscreen,Tarte,Skincare,Sunscreen,Tarte Clean mineral SPF protection. A cult favorite.,38.39,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Tocopherol, Glycerin, Chamomile Extract, Shea Butter, Argan Oil",3.4,11937,https://sephora.com/images/SPH0369.jpg,https://sephora.com/product/SPH0369,1,0,1,0,,1
SPH0370,Chemical Sunscreen,Jones Road,Skincare,Sunscreen,Jones Road Lightweight SPF lotion. Dermatologist tested.,49.08,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Tocopherol, Glycerin, Chamomile Extract, Jojoba Oil, Squalane",4.7,8544,https://sephora.com/images/SPH0370.jpg,https://sephora.com/product/SPH0370,0,0,0,0,,1
SPH0371,Tinted Sunscreen,Milk Makeup,Skincare,Sunscreen,Milk Makeup Skin-perfecting tinted SPF. A cult favorite.,40.53,Standard Size,,"Sodium Hyaluronate, Dimethicone, Tocopherol, Water, Vitamin E, Squalane, Chamomile Extract",4.7,8356,https://sephora.com/images/SPH0371.jpg,https://sephora.com/product/SPH0371,1,0,0,0,,1
SPH0372,Sheet Mask,Saie,Skincare,Face Mask,Saie Hydrating sheet mask. Award-winning formula.,30.15,Standard Size,,"Glycerin, Cyclopentasiloxane, Sodium Hyaluronate, Water, Chamomile Extract, Shea Butter, Vitamin E",4.5,11998,https://sephora.com/images/SPH0372.jpg,https://sephora.com/product/SPH0372,1,0,0,0,,1
SPH0373,Clay Mask,Ami Cole,Skincare,Face Mask,Ami Cole Pore-cleansing clay mask. Dermatologist tested.,28.86,Standard Size,,"Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Glycerin, Rosehip Oil, Jojoba Oil, Shea Butter",4.3,5910,https://sephora.com/images/SPH0373.jpg,https://sephora.com/product/SPH0373,1,0,1,1,24.14,1
SPH0374,Overnight Mask,LYS Beauty,Skincare,Face Mask,LYS Beauty Sleep-in treatment mask. Loved by beauty enthusiasts.,16.17,Standard Size,,"Tocopherol, Dimethicone, Glycerin, Cyclopentasiloxane, Aloe Vera, Vitamin E, Green Tea Extract",4.2,13656,https://sephora.com/images/SPH0374.jpg,https://sephora.com/product/SPH0374,1,0,0,0,,1
SPH0375,Chemical Exfoliant,MAKEUP BY MARIO,Skincare,Exfoliator,MAKEUP BY MARIO AHA/BHA exfoliating toner. Award-winning formula.,40.84,Standard Size,,"Cyclopentasiloxane, Tocopherol, Dimethicone, Phenoxyethanol, Mineral Oil, Talc, Green Tea Extract, Vitamin E",4.3,3363,https://sephora.com/images/SPH0375.jpg,https://sephora.com/product/SPH0375,1,0,0,0,,0
SPH0376,Physical Exfoliant,Urban Decay,Skincare,Exfoliator,Urban Decay Gentle scrub exfoliator. Cruelty-free and vegan.,46.08,Standard Size,,"Sodium Hyaluronate, Glycerin, Water, Phenoxyethanol, Fragrance, Synthetic Colors, Coconut Oil, Jojoba Oil",4.2,5956,https://sephora.com/images/SPH0376.jpg,https://sephora.com/product/SPH0376,1,0,0,0,,0
SPH0377,Hydrating Toner,Westman Atelier,Skincare,Toner,Westman Atelier Moisture-boosting toner. Cruelty-free and vegan.,61.36,Standard Size,,"Sodium Hyaluronate, Glycerin, Tocopherol, Dimethicone, Jojoba Oil, Squalane, Chamomile Extract",4.5,5070,https://sephora.com/images/SPH0377.jpg,https://sephora.com/product/SPH0377,1,0,0,0,,1
SPH0378,Exfoliating Toner,Lancome,Skincare,Toner,Lancome Glow-boosting toner. Cruelty-free and vegan.,34.52,Standard Size,,"Glycerin, Dimethicone, Cyclopentasiloxane, Tocopherol, Polyethylene, Silicones, Jojoba Oil, Coconut Oil",4.3,5578,https://sephora.com/images/SPH0378.jpg,https://sephora.com/product/SPH0378,1,0,0,0,,0
SPH0379,Eau de Parfum,NYX Professional Makeup,Fragrance,Perfume,NYX Professional Makeup Long-lasting eau de parfum. Cruelty-free and vegan.,19.02,Standard Size,,"Phenoxyethanol, Dimethicone, Glycerin, Sodium Hyaluronate, Fragrance, Synthetic Colors, Argan Oil, Vitamin E",4.8,9637,https://sephora.com/images/SPH0379.jpg,https://sephora.com/product/SPH0379,1,0,0,0,,0
SPH0380,Eau de Toilette,Tower 28,Fragrance,Perfume,Tower 28 Fresh eau de toilette. Cruelty-free and vegan.,28.72,Standard Size,,"Tocopherol, Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Rosehip Oil, Squalane, Green Tea Extract",4.6,8067,https://sephora.com/images/SPH0380.jpg,https://sephora.com/product/SPH0380,1,0,0,0,,1
SPH0381,Perfume Oil,RMS Beauty,Fragrance,Perfume,RMS Beauty Concentrated perfume oil. Dermatologist tested.,42.55,Standard Size,,"Phenoxyethanol, Tocopherol, Glycerin, Water, Green Tea Extract, Squalane, Coconut Oil",4.5,6797,https://sephora.com/images/SPH0381.jpg,https://sephora.com/product/SPH0381,0,0,0,0,,1
SPH0382,Body Spray,NYX Professional Makeup,Fragrance,Body Mist,NYX Professional Makeup Light refreshing body mist. Dermatologist tested.,11.65,Standard Size,,"Phenoxyethanol, Cyclopentasiloxane, Sodium Hyaluronate, Glycerin, Fragrance, Silicones, Coconut Oil, Squalane",4.3,12171,https://sephora.com/images/SPH0382.jpg,https://sephora.com/product/SPH0382,1,0,0,1,8.58,0
SPH0383,Hair Mist,Too Faced,Fragrance,Body Mist,Too Faced Scented hair perfume. A cult favorite.,24.09,Standard Size,,"Cyclopentasiloxane, Water, Phenoxyethanol, Sodium Hyaluronate, Mineral Oil, Polyethylene, Vitamin E, Aloe Vera",4.4,2580,https://sephora.com/images/SPH0383.jpg,https://sephora.com/product/SPH0383,1,0,0,1,18.7,0
SPH0384,Rollerball,Westman Atelier,Fragrance,Travel Size,Westman Atelier Portable rollerball perfume. A cult favorite.,51.48,Standard Size,,"Cyclopentasiloxane, Glycerin, Water, Sodium Hyaluronate, Aloe Vera, Jojoba Oil, Coconut Oil",3.7,9907,https://sephora.com/images/SPH0384.jpg,https://sephora.com/product/SPH0384,1,1,0,0,,1
SPH0385,Mini Set,Ami Cole,Fragrance,Travel Size,Ami Cole Discovery fragrance set. Loved by beauty enthusiasts.,29.1,Standard Size,,"Glycerin, Water, Tocopherol, Dimethicone, Jojoba Oil, Shea Butter, Vitamin E",4.2,5515,https://sephora.com/images/SPH0385.jpg,https://sephora.com/product/SPH0385,1,0,0,0,,1
SPH0386,Foundation Brush,Natasha Denona,Tools & Brushes,Face Brushes,Natasha Denona Flawless foundation brush. Dermatologist tested.,61.35,Standard Size,,"Sodium Hyaluronate, Dimethicone, Phenoxyethanol, Glycerin, Silicones, Talc, Shea Butter, Vitamin E",3.5,1064,https://sephora.com/images/SPH0386.jpg,https://sephora.com/product/SPH0386,1,0,0,0,,0
SPH0387,Powder Brush,LYS Beauty,Tools & Brushes,Face Brushes,LYS Beauty Fluffy powder brush. Cruelty-free and vegan.,17.61,Standard Size,,"Dimethicone, Phenoxyethanol, Water, Sodium Hyaluronate, Vitamin E, Argan Oil, Coconut Oil",3.3,7088,https://sephora.com/images/SPH0387.jpg,https://sephora.com/product/SPH0387,1,0,0,0,,1
SPH0388,Blush Brush,Danessa Myricks Beauty,Tools & Brushes,Face Brushes,Danessa Myricks Beauty Angled blush brush. A cult favorite.,24.85,Standard Size,,"Cyclopentasiloxane, Glycerin, Tocopherol, Water, Mineral Oil, Polyethylene, Rosehip Oil, Coconut Oil",3.5,13934,https://sephora.com/images/SPH0388.jpg,https://sephora.com/product/SPH0388,1,0,0,0,,0
SPH0389,Contour Brush,Benefit Cosmetics,Tools & Brushes,Face Brushes,Benefit Cosmetics Sculpting contour brush. Cruelty-free and vegan.,44.48,Standard Size,,"Cyclopentasiloxane, Glycerin, Sodium Hyaluronate, Tocopherol, Mineral Oil, Parabens, Jojoba Oil, Aloe Vera",3.2,6509,https://sephora.com/images/SPH0389.jpg,https://sephora.com/product/SPH0389,0,0,0,0,,0
SPH0390,Eyeshadow Brush Set,MAC,Tools & Brushes,Eye Brushes,MAC Essential eye brush set. Award-winning formula.,32.6,Standard Size,,"Water, Tocopherol, Sodium Hyaluronate, Glycerin, Silicones, Synthetic Colors, Chamomile Extract, Rosehip Oil",3.2,5694,https://sephora.com/images/SPH0390.jpg,https://sephora.com/product/SPH0390,1,0,0,0,,0
SPH0391,Blending Brush,Lawless,Tools & Brushes,Eye Brushes,Lawless Soft blending brush. Award-winning formula.,30.36,Standard Size,,"Dimethicone, Glycerin, Phenoxyethanol, Cyclopentasiloxane, Aloe Vera, Jojoba Oil, Rosehip Oil",3.6,8622,https://sephora.com/images/SPH0391.jpg,https://sephora.com/product/SPH0391,1,0,0,1,25.11,1
SPH0392,Liner Brush,Urban Decay,Tools & Brushes,Eye Brushes,Urban Decay Precision liner brush. Award-winning formula.,56.48,Standard Size,,"Cyclopentasiloxane, Sodium Hyaluronate, Glycerin, Water, Fragrance, Mineral Oil, Green Tea Extract, Vitamin E",4.4,10588,https://sephora.com/images/SPH0392.jpg,https://sephora.com/product/SPH0392,1,1,1,0,,0
SPH0393,Makeup Sponge,Westman Atelier,Tools & Brushes,Sponges,Westman Atelier Flawless blending sponge. Award-winning formula.,73.62,Standard Size,,"Tocopherol, Cyclopentasiloxane, Sodium Hyaluronate, Glycerin, Shea Butter, Aloe Vera, Argan Oil",3.5,4812,https://sephora.com/images/SPH0393.jpg,https://sephora.com/product/SPH0393,1,0,0,0,,1
SPH0394,Powder Puff,e.l.f. Cosmetics,Tools & Brushes,Sponges,e.l.f. Cosmetics Velour powder puff. Dermatologist tested.,8.36,Standard Size,,"Dimethicone, Water, Glycerin, Cyclopentasiloxane, Shea Butter, Rosehip Oil, Argan Oil",4.2,10353,https://sephora.com/images/SPH0394.jpg,https://sephora.com/product/SPH0394,1,0,0,0,,1
SPH0395,Complete Brush Set,Tower 28,Tools & Brushes,Brush Sets,Tower 28 Full brush collection. Cruelty-free and vegan.,22.64,Standard Size,,"Cyclopentasiloxane, Sodium Hyaluronate, Water, Glycerin, Chamomile Extract, Coconut Oil, Vitamin E",3.2,1950,https://sephora.com/images/SPH0395.jpg,https://sephora.com/product/SPH0395,1,0,0,0,,1
SPH0396,Travel Brush Set,Lawless,Tools & Brushes,Brush Sets,Lawless Mini travel brush set. Loved by beauty enthusiasts.,28.25,Standard Size,,"Dimethicone, Water, Glycerin, Cyclopentasiloxane, Vitamin E, Squalane, Aloe Vera",4.2,8098,https://sephora.com/images/SPH0396.jpg,https://sephora.com/product/SPH0396,1,0,0,0,,1
SPH0397,Eyelash Curler,Danessa Myricks Beauty,Tools & Brushes,Accessories,Danessa Myricks Beauty Professional lash curler. Award-winning formula.,22.26,Standard Size,,"Sodium Hyaluronate, Cyclopentasiloxane, Glycerin, Water, Mineral Oil, Polyethylene, Squalane, Vitamin E",4.6,7484,https://sephora.com/images/SPH0397.jpg,https://sephora.com/product/SPH0397,1,0,0,0,,0
SPH0398,Makeup Bag,Caliray,Tools & Brushes,Accessories,Caliray Cosmetic travel bag. A cult favorite.,33.51,Standard Size,,"Glycerin, Dimethicone, Sodium Hyaluronate, Tocopherol, Jojoba Oil, Vitamin E, Coconut Oil",4.5,5981,https://sephora.com/images/SPH0398.jpg,https://sephora.com/product/SPH0398,1,0,0,0,,1
SPH0399,Mirror,Westman Atelier,Tools & Brushes,Accessories,Westman Atelier LED lighted mirror. A cult favorite.,55.65,Standard Size,,"Tocopherol, Sodium Hyaluronate, Dimethicone, Cyclopentasiloxane, Squalane, Jojoba Oil, Vitamin E",3.7,7510,https://sephora.com/images/SPH0399.jpg,https://sephora.com/product/SPH0399,1,0,0,0,,1
SPH0400,Soft Matte Foundation - Light,Danessa Myricks Beauty,Face,Foundation,Danessa Myricks Beauty Full coverage liquid foundation with soft matte finish. Cruelty-free and vegan.,45.77,1.35 oz / 40 mL,Light,"Glycerin, Sodium Hyaluronate, Cyclopentasiloxane, Water, Fragrance, Talc, Chamomile Extract, Squalane",4.5,5887,https://sephora.com/images/SPH0400.jpg,https://sephora.com/product/SPH0400,1,0,0,1,34.88,0
SPH0401,Luminous Silk Foundation - Medium,YSL Beauty,Face,Foundation,YSL Beauty Medium coverage foundation with natural glow. Dermatologist tested.,65.92,0.5 oz / 15 mL,Medium,"Phenoxyethanol, Water, Dimethicone, Tocopherol, Talc, Fragrance, Green Tea Extract, Shea Butter",4.2,3719,https://sephora.com/images/SPH0401.jpg,https://sephora.com/product/SPH0401,1,0,0,1,50.48,0
SPH0402,Skin Tint - Medium,Hourglass,Face,Foundation,Hourglass Sheer coverage tinted moisturizer. A cult favorite.,31.4,1 oz / 30 mL,Medium,"Water, Phenoxyethanol, Glycerin, Tocopherol, Silicones, Polyethylene, Shea Butter, Squalane",4.3,1497,https://sephora.com/images/SPH0402.jpg,https://sephora.com/product/SPH0402,1,0,0,0,,0
SPH0403,CC Cream - Rich,Charlotte Tilbury,Face,Foundation,Charlotte Tilbury Color-correcting cream with SPF. Loved by beauty enthusiasts.,41.06,0.5 oz / 15 mL,Rich,"Sodium Hyaluronate, Water, Glycerin, Dimethicone, Parabens, Synthetic Colors, Squalane, Chamomile Extract",4.7,7362,https://sephora.com/images/SPH0403.jpg,https://sephora.com/product/SPH0403,1,0,0,0,,0
SPH0404,Serum Foundation - Rich,Rose Inc,Face,Foundation,Rose Inc Lightweight serum foundation. Loved by beauty enthusiasts.,28.58,0.5 oz / 15 mL,Rich,"Phenoxyethanol, Sodium Hyaluronate, Cyclopentasiloxane, Water, Vitamin E, Aloe Vera, Rosehip Oil",4.6,604,https://sephora.com/images/SPH0404.jpg,https://sephora.com/product/SPH0404,1,0,0,0,,1
SPH0405,Powder Foundation - Rich,ONE/SIZE by Patrick Starrr,Face,Foundation,ONE/SIZE by Patrick Starrr Buildable powder foundation. Cruelty-free and vegan.,37.12,0.5 oz / 15 mL,Rich,"Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Tocopherol, Green Tea Extract, Shea Butter, Argan Oil",4.4,4642,https://sephora.com/images/SPH0405.jpg,https://sephora.com/product/SPH0405,1,0,0,0,,1
SPH0406,Cushion Foundation - Rich,Clinique,Face,Foundation,Clinique Dewy cushion compact foundation. Cruelty-free and vegan.,21.12,1.35 oz / 40 mL,Rich,"Sodium Hyaluronate, Tocopherol, Phenoxyethanol, Dimethicone, Polyethylene, Fragrance, Squalane, Aloe Vera",3.7,8641,https://sephora.com/images/SPH0406.jpg,https://sephora.com/product/SPH0406,1,0,0,1,15.57,0
SPH0407,Full Coverage Concealer - Fair,Lancome,Face,Concealer,Lancome Long-wearing full coverage concealer. Dermatologist tested.,38.21,0.33 oz / 10 mL,Fair,"Water, Tocopherol, Dimethicone, Sodium Hyaluronate, Mineral Oil, Fragrance, Rosehip Oil, Coconut Oil",3.5,8480,https://sephora.com/images/SPH0407.jpg,https://sephora.com/product/SPH0407,1,0,0,0,,0
SPH0408,Brightening Concealer - Light,Lawless,Face,Concealer,Lawless Color-correcting brightening concealer. Dermatologist tested.,34.72,0.33 oz / 10 mL,Light,"Tocopherol, Cyclopentasiloxane, Glycerin, Phenoxyethanol, Coconut Oil, Vitamin E, Jojoba Oil",4.5,1192,https://sephora.com/images/SPH0408.jpg,https://sephora.com/product/SPH0408,0,0,0,0,,1
SPH0409,Hydrating Concealer - Rich,Caliray,Face,Concealer,Caliray Moisturizing concealer for dry skin. Loved by beauty enthusiasts.,18.75,0.27 oz / 8 mL,Rich,"Cyclopentasiloxane, Glycerin, Phenoxyethanol, Water, Squalane, Rosehip Oil, Jojoba Oil",4.5,7120,https://sephora.com/images/SPH0409.jpg,https://sephora.com/product/SPH0409,0,1,0,0,,1
SPH0410,Matte Concealer - Fair,Rose Inc,Face,Concealer,Rose Inc Oil-control matte finish concealer. Award-winning formula.,29.5,0.22 oz / 6.5 mL,Fair,"Cyclopentasiloxane, Phenoxyethanol, Water, Glycerin, Chamomile Extract, Coconut Oil, Shea Butter",3.8,2941,https://sephora.com/images/SPH0410.jpg,https://sephora.com/product/SPH0410,1,0,0,0,,1
SPH0411,Serum Concealer - Light,Benefit Cosmetics,Face,Concealer,Benefit Cosmetics Lightweight serum-infused concealer. Cruelty-free and vegan.,35.79,0.33 oz / 10 mL,Light,"Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Water, Talc, Mineral Oil, Vitamin E, Aloe Vera",3.7,9944,https://sephora.com/images/SPH0411.jpg,https://sephora.com/product/SPH0411,1,0,0,0,,0
SPH0412,Setting Powder,Saie,Face,Powder,Saie Translucent setting powder. Loved by beauty enthusiasts.,22.83,0.35 oz / 10 g,,"Phenoxyethanol, Water, Sodium Hyaluronate, Tocopherol, Shea Butter, Coconut Oil, Aloe Vera",4.3,10393,https://sephora.com/images/SPH0412.jpg,https://sephora.com/product/SPH0412,1,0,0,0,,1
SPH0413,Pressed Powder,Rare Beauty,Face,Powder,Rare Beauty Finely-milled pressed powder. Loved by beauty enthusiasts.,26.79,0.25 oz / 7 g,,"Tocopherol, Glycerin, Phenoxyethanol, Sodium Hyaluronate, Aloe Vera, Squalane, Coconut Oil",4.2,9169,https://sephora.com/images/SPH0413.jpg,https://sephora.com/product/SPH0413,1,0,0,0,,1
SPH0414,Loose Powder,ILIA,Face,Powder,ILIA Ultra-fine loose setting powder. Loved by beauty enthusiasts.,28.47,0.25 oz / 7 g,,"Dimethicone, Glycerin, Phenoxyethanol, Water, Squalane, Rosehip Oil, Jojoba Oil",4.3,2264,https://sephora.com/images/SPH0414.jpg,https://sephora.com/product/SPH0414,1,0,1,0,,1
SPH0415,Bronzing Powder,Chanel,Face,Powder,Chanel Sun-kissed bronzing powder. Cruelty-free and vegan.,83.82,0.28 oz / 8 g,,"Sodium Hyaluronate, Cyclopentasiloxane, Phenoxyethanol, Water, Polyethylene, Fragrance, Chamomile Extract, Jojoba Oil",4.3,9337,https://sephora.com/images/SPH0415.jpg,https://sephora.com/product/SPH0415,1,1,0,1,69.52,0
SPH0416,Powder Blush - Peach,Saie,Face,Blush,Saie Silky powder blush. Award-winning formula.,29.61,Standard Size,Peach,"Water, Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Aloe Vera, Squalane, Vitamin E",4.8,3730,https://sephora.com/images/SPH0416.jpg,https://sephora.com/product/SPH0416,1,0,0,0,,1
SPH0417,Cream Blush - Mauve,Natasha Denona,Face,Blush,Natasha Denona Creamy blendable blush. A cult favorite.,39.63,Standard Size,Mauve,"Phenoxyethanol, Water, Tocopherol, Glycerin, Fragrance, Synthetic Colors, Shea Butter, Vitamin E",4.1,7455,https://sephora.com/images/SPH0417.jpg,https://sephora.com/product/SPH0417,1,0,0,0,,0
SPH0418,Liquid Blush - Peach,MAKEUP BY MARIO,Face,Blush,MAKEUP BY MARIO Buildable liquid blush. A cult favorite.,26.63,Standard Size,Peach,"Tocopherol, Water, Glycerin, Phenoxyethanol, Polyethylene, Silicones, Vitamin E, Squalane",4.2,8363,https://sephora.com/images/SPH0418.jpg,https://sephora.com/product/SPH0418,1,1,1,0,,0
SPH0419,Blush Stick - Pink,Westman Atelier,Face,Blush,Westman Atelier Easy-to-apply blush stick. Cruelty-free and vegan.,77.18,Standard Size,Pink,"Glycerin, Tocopherol, Water, Dimethicone, Green Tea Extract, Jojoba Oil, Shea Butter",4.5,14364,https://sephora.com/images/SPH0419.jpg,https://sephora.com/product/SPH0419,0,1,0,1,54.08,1
SPH0420,Matte Bronzer - Medium Bronze,Danessa Myricks Beauty,Face,Bronzer,Danessa Myricks Beauty Natural matte bronzer. Award-winning formula.,21.76,Standard Size,Medium Bronze,"Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Tocopherol, Polyethylene, Synthetic Colors, Jojoba Oil, Shea Butter",4.6,12022,https://sephora.com/images/SPH0420.jpg,https://sephora.com/product/SPH0420,1,0,0,0,,0
SPH0421,Shimmer Bronzer - Golden,Westman Atelier,Face,Bronzer,Westman Atelier Luminous shimmer bronzer. Cruelty-free and vegan.,48.36,Standard Size,Golden,"Sodium Hyaluronate, Glycerin, Dimethicone, Tocopherol, Argan Oil, Chamomile Extract, Jojoba Oil",3.4,14926,https://sephora.com/images/SPH0421.jpg,https://sephora.com/product/SPH0421,1,0,0,0,,1
SPH0422,Cream Bronzer - Deep Bronze,Kosas,Face,Bronzer,Kosas Creamy blendable bronzer. Cruelty-free and vegan.,42.96,Standard Size,Deep Bronze,"Sodium Hyaluronate, Glycerin, Dimethicone, Tocopherol, Jojoba Oil, Shea Butter, Argan Oil",4.0,7300,https://sephora.com/images/SPH0422.jpg,https://sephora.com/product/SPH0422,1,1,0,0,,1
SPH0423,Bronzer Stick - Deep Bronze,YSL Beauty,Face,Bronzer,YSL Beauty Contour bronzer stick. Cruelty-free and vegan.,60.09,Standard Size,Deep Bronze,"Sodium Hyaluronate, Glycerin, Water, Tocopherol, Talc, Polyethylene, Squalane, Aloe Vera",3.6,6379,https://sephora.com/images/SPH0423.jpg,https://sephora.com/product/SPH0423,1,0,0,0,,0
SPH0424,Powder Highlighter - Icy Pink,Pat McGrath Labs,Face,Highlighter,Pat McGrath Labs Intense powder highlighter. Cruelty-free and vegan.,47.81,Standard Size,Icy Pink,"Glycerin, Tocopherol, Dimethicone, Sodium Hyaluronate, Mineral Oil, Silicones, Coconut Oil, Squalane",3.8,13786,https://sephora.com/images/SPH0424.jpg,https://sephora.com/product/SPH0424,1,0,0,0,,0
SPH0425,Liquid Highlighter - Bronze,Pat McGrath Labs,Face,Highlighter,Pat McGrath Labs Dewy liquid highlighter. A cult favorite.,36.02,Standard Size,Bronze,"Glycerin, Tocopherol, Dimethicone, Cyclopentasiloxane, Talc, Fragrance, Green Tea Extract, Aloe Vera",4.8,1794,https://sephora.com/images/SPH0425.jpg,https://sephora.com/product/SPH0425,1,0,1,0,,0
SPH0426,Cream Highlighter - Bronze,Jones Road,Face,Highlighter,Jones Road Buildable cream highlighter. Loved by beauty enthusiasts.,52.89,Standard Size,Bronze,"Glycerin, Dimethicone, Cyclopentasiloxane, Tocopherol, Argan Oil, Vitamin E, Shea Butter",3.7,13045,https://sephora.com/images/SPH0426.jpg,https://sephora.com/product/SPH0426,1,1,0,0,,1
SPH0427,Highlighter Stick - Opal,RMS Beauty,Face,Highlighter,RMS Beauty Portable highlighter stick. A cult favorite.,40.28,Standard Size,Opal,"Cyclopentasiloxane, Phenoxyethanol, Dimethicone, Water, Aloe Vera, Squalane, Jojoba Oil",4.0,14637,https://sephora.com/images/SPH0427.jpg,https://sephora.com/product/SPH0427,1,0,0,0,,1
