product_id,name,description,price,original_price,currency,category,subcategory,brand,department,in_stock,stock_quantity,rating,review_count,image_url,product_url,pickup_available,delivery_available,source_store
WMT00000455,Niman Ranch Jumbo Shrimp,Premium quality jumbo shrimp from Niman Ranch,16.02,16.33,USD,Grocery,Meat & Seafood,Niman,Grocery & Essentials,1,222,4.4,217,/images/walmart/grocery/455.jpg,/product/WMT00000455,1,1,grocery
WMT00000456,Snake River Farms Sea Scallops,Premium quality sea scallops from Snake River Farms,35.82,34.9,USD,Grocery,Meat & Seafood,Snake,Grocery & Essentials,1,389,4.5,642,/images/walmart/grocery/456.jpg,/product/WMT00000456,1,1,grocery
WMT00000457,Omaha Steaks Lobster Tail,Premium quality lobster tail from Omaha Steaks,46.72,50.67,USD,Grocery,Meat & Seafood,Omaha,Grocery & Essentials,1,171,4.8,4060,/images/walmart/grocery/457.jpg,/product/WMT00000457,1,1,grocery
WMT00000458,Applegate Dungeness Crab,Premium quality dungeness crab from Applegate,46.6,44.64,USD,Grocery,Meat & Seafood,Applegate,Grocery & Essentials,1,296,4.2,3797,/images/walmart/grocery/458.jpg,/product/WMT00000458,1,1,grocery
WMT00000459,Bell & Evans Oysters,Premium quality oysters from Bell & Evans,76.76,73.64,USD,Grocery,Meat & Seafood,Bell,Grocery & Essentials,1,411,4.1,4741,/images/walmart/grocery/459.jpg,/product/WMT00000459,1,1,grocery
WMT00000460,Snake River Farms Prosciutto di Parma,Premium quality prosciutto di parma from Snake River Farms,28.32,30.57,USD,Grocery,Meat & Seafood,Snake,Grocery & Essentials,1,210,3.9,2804,/images/walmart/grocery/460.jpg,/product/WMT00000460,1,1,grocery
WMT00000461,D'Artagnan Guanciale,Premium quality guanciale from D'Artagnan,77.17,81.17,USD,Grocery,Meat & Seafood,D'Artagnan,Grocery & Essentials,1,369,4.9,2757,/images/walmart/grocery/461.jpg,/product/WMT00000461,1,1,grocery
WMT00000462,Applegate Speck,Premium quality speck from Applegate,72.25,81.44,USD,Grocery,Meat & Seafood,Applegate,Grocery & Essentials,1,322,4.3,133,/images/walmart/grocery/462.jpg,/product/WMT00000462,1,1,grocery
WMT00000463,King Arthur Bronze Cut Spaghetti,Premium quality bronze cut spaghetti from King Arthur,22.48,24.19,USD,Grocery,Pantry,King,Grocery & Essentials,1,199,4.4,353,/images/walmart/grocery/463.jpg,/product/WMT00000463,1,1,grocery
WMT00000464,De Cecco Fresh Ravioli,Premium quality fresh ravioli from De Cecco,11.98,11.82,USD,Grocery,Pantry,De,Grocery & Essentials,1,223,4.2,2113,/images/walmart/grocery/464.jpg,/product/WMT00000464,1,1,grocery
WMT00000465,De Cecco Rice Noodles,Premium quality rice noodles from De Cecco,24.91,23.31,USD,Grocery,Pantry,De,Grocery & Essentials,1,334,3.8,914,/images/walmart/grocery/465.jpg,/product/WMT00000465,1,1,grocery
WMT00000466,Lee Kum Kee Carnaroli Rice,Premium quality carnaroli rice from Lee Kum Kee,7.59,8.23,USD,Grocery,Pantry,Lee,Grocery & Essentials,1,222,4.9,3195,/images/walmart/grocery/466.jpg,/product/WMT00000466,1,1,grocery
WMT00000467,Lundberg Wild Rice,Premium quality wild rice from Lundberg,18.98,18.27,USD,Grocery,Pantry,Lundberg,Grocery & Essentials,1,350,4.5,681,/images/walmart/grocery/467.jpg,/product/WMT00000467,1,1,grocery
WMT00000468,Barilla Black Rice,Premium quality black rice from Barilla,9.61,9.66,USD,Grocery,Pantry,Barilla,Grocery & Essentials,1,434,4.6,3589,/images/walmart/grocery/468.jpg,/product/WMT00000468,1,1,grocery
WMT00000469,Kikkoman Bulgur,Premium quality bulgur from Kikkoman,12.22,12.52,USD,Grocery,Pantry,Kikkoman,Grocery & Essentials,1,238,4.6,1092,/images/walmart/grocery/469.jpg,/product/WMT00000469,1,1,grocery
WMT00000470,Bragg Teff,Premium quality teff from Bragg,3.56,3.67,USD,Grocery,Pantry,Bragg,Grocery & Essentials,1,349,4.8,4428,/images/walmart/grocery/470.jpg,/product/WMT00000470,1,1,grocery
WMT00000471,Kikkoman Walnut Oil,Premium quality walnut oil from Kikkoman,9.62,10.31,USD,Grocery,Pantry,Kikkoman,Grocery & Essentials,1,252,3.8,3926,/images/walmart/grocery/471.jpg,/product/WMT00000471,1,1,grocery
WMT00000472,Lee Kum Kee Red Wine Vinegar,Premium quality red wine vinegar from Lee Kum Kee,15.83,16.89,USD,Grocery,Pantry,Lee,Grocery & Essentials,1,213,4.2,392,/images/walmart/grocery/472.jpg,/product/WMT00000472,1,1,grocery
WMT00000473,Nielsen-Massey Champagne Vinegar,Premium quality champagne vinegar from Nielsen-Massey,7.78,7.42,USD,Grocery,Pantry,Nielsen-Massey,Grocery & Essentials,1,207,4.6,4760,/images/walmart/grocery/473.jpg,/product/WMT00000473,1,1,grocery
WMT00000474,Bob's Red Mill Capers,Premium quality capers from Bob's Red Mill,8.31,8.37,USD,Grocery,Pantry,Bob's,Grocery & Essentials,1,217,4.6,2554,/images/walmart/grocery/474.jpg,/product/WMT00000474,1,1,grocery
WMT00000475,Kikkoman Coconut Cream,Premium quality coconut cream from Kikkoman,8.04,7.59,USD,Grocery,Pantry,Kikkoman,Grocery & Essentials,1,201,4.5,2201,/images/walmart/grocery/475.jpg,/product/WMT00000475,1,1,grocery
WMT00000476,De Cecco Soy Sauce,Premium quality soy sauce from De Cecco,17.41,18.86,USD,Grocery,Pantry,De,Grocery & Essentials,1,356,4.1,1379,/images/walmart/grocery/476.jpg,/product/WMT00000476,1,1,grocery
WMT00000477,Lee Kum Kee Miso Paste,Premium quality miso paste from Lee Kum Kee,7.89,7.82,USD,Grocery,Pantry,Lee,Grocery & Essentials,1,189,4.1,1193,/images/walmart/grocery/477.jpg,/product/WMT00000477,1,1,grocery
WMT00000478,King Arthur Gochujang,Premium quality gochujang from King Arthur,3.51,3.93,USD,Grocery,Pantry,King,Grocery & Essentials,1,445,4.7,918,/images/walmart/grocery/478.jpg,/product/WMT00000478,1,1,grocery
WMT00000479,King Arthur Sambal Oelek,Premium quality sambal oelek from King Arthur,13.67,15.09,USD,Grocery,Pantry,King,Grocery & Essentials,1,91,4.3,4933,/images/walmart/grocery/479.jpg,/product/WMT00000479,1,1,grocery
WMT00000480,Nielsen-Massey Coconut Aminos,Premium quality coconut aminos from Nielsen-Massey,9.39,9.77,USD,Grocery,Pantry,Nielsen-Massey,Grocery & Essentials,1,472,4.2,3788,/images/walmart/grocery/480.jpg,/product/WMT00000480,1,1,grocery
WMT00000481,Bragg Coconut Flour,Premium quality coconut flour from Bragg,18.42,17.29,USD,Grocery,Pantry,Bragg,Grocery & Essentials,1,223,4.8,2609,/images/walmart/grocery/481.jpg,/product/WMT00000481,1,1,grocery
WMT00000482,King Arthur Bread Flour,Premium quality bread flour from King Arthur,8.76,9.28,USD,Grocery,Pantry,King,Grocery & Essentials,1,478,4.6,920,/images/walmart/grocery/482.jpg,/product/WMT00000482,1,1,grocery
WMT00000483,Lundberg Cocoa Powder,Premium quality cocoa powder from Lundberg,16.07,17.78,USD,Grocery,Pantry,Lundberg,Grocery & Essentials,1,218,4.7,2405,/images/walmart/grocery/483.jpg,/product/WMT00000483,1,1,grocery
WMT00000484,Kikkoman Maple Syrup,Premium quality maple syrup from Kikkoman,14.78,16.67,USD,Grocery,Pantry,Kikkoman,Grocery & Essentials,1,494,4.8,4786,/images/walmart/grocery/484.jpg,/product/WMT00000484,1,1,grocery
WMT00000485,Bragg Honey Raw,Premium quality honey raw from Bragg,6.78,6.93,USD,Grocery,Pantry,Bragg,Grocery & Essentials,1,130,4.6,2096,/images/walmart/grocery/485.jpg,/product/WMT00000485,1,1,grocery
WMT00000486,Simple Mills Sourdough Boule,Premium quality sourdough boule from Simple Mills,10.6,10.17,USD,Grocery,Bakery,Simple,Grocery & Essentials,1,127,4.1,418,/images/walmart/grocery/486.jpg,/product/WMT00000486,1,1,grocery
WMT00000487,Udi's Ciabatta Loaf,Premium quality ciabatta loaf from Udi's,9.26,9.93,USD,Grocery,Bakery,Udi's,Grocery & Essentials,1,182,4.1,4499,/images/walmart/grocery/487.jpg,/product/WMT00000487,1,1,grocery
WMT00000488,Dave's Killer Bread Pain de Campagne,Premium quality pain de campagne from Dave's Killer Bread,20.77,21.22,USD,Grocery,Bakery,Dave's,Grocery & Essentials,1,405,4.5,2419,/images/walmart/grocery/488.jpg,/product/WMT00000488,1,1,grocery
WMT00000489,Pepperidge Farm Multigrain Loaf,Premium quality multigrain loaf from Pepperidge Farm,28.37,28.83,USD,Grocery,Bakery,Pepperidge,Grocery & Essentials,1,72,4.5,4900,/images/walmart/grocery/489.jpg,/product/WMT00000489,1,1,grocery
WMT00000490,Enjoy Life Croissant,Premium quality croissant from Enjoy Life,16.79,17.11,USD,Grocery,Bakery,Enjoy,Grocery & Essentials,1,270,4.3,187,/images/walmart/grocery/490.jpg,/product/WMT00000490,1,1,grocery
WMT00000491,Dave's Killer Bread Cinnamon Roll,Premium quality cinnamon roll from Dave's Killer Bread,21.14,21.23,USD,Grocery,Bakery,Dave's,Grocery & Essentials,1,181,4.1,1189,/images/walmart/grocery/491.jpg,/product/WMT00000491,1,1,grocery
WMT00000492,Enjoy Life Chocolate Cake Slice,Premium quality chocolate cake slice from Enjoy Life,20.69,22.12,USD,Grocery,Bakery,Enjoy,Grocery & Essentials,1,108,4.2,4649,/images/walmart/grocery/492.jpg,/product/WMT00000492,1,1,grocery
WMT00000493,La Brea Bakery Red Velvet Cupcake,Premium quality red velvet cupcake from La Brea Bakery,14.92,16.03,USD,Grocery,Bakery,La,Grocery & Essentials,1,136,4.5,2903,/images/walmart/grocery/493.jpg,/product/WMT00000493,1,1,grocery
WMT00000494,Dave's Killer Bread Lemon Tart,Premium quality lemon tart from Dave's Killer Bread,19.74,18.3,USD,Grocery,Bakery,Dave's,Grocery & Essentials,1,474,4.3,2723,/images/walmart/grocery/494.jpg,/product/WMT00000494,1,1,grocery
WMT00000495,La Brea Bakery Macaron Assortment,Premium quality macaron assortment from La Brea Bakery,33.34,31.09,USD,Grocery,Bakery,La,Grocery & Essentials,1,133,4.0,2803,/images/walmart/grocery/495.jpg,/product/WMT00000495,1,1,grocery
WMT00000496,Udi's Biscotti,Premium quality biscotti from Udi's,18.27,19.6,USD,Grocery,Bakery,Udi's,Grocery & Essentials,1,462,4.4,1167,/images/walmart/grocery/496.jpg,/product/WMT00000496,1,1,grocery
WMT00000497,Dave's Killer Bread Shortbread,Premium quality shortbread from Dave's Killer Bread,10.22,10.86,USD,Grocery,Bakery,Dave's,Grocery & Essentials,1,398,4.1,3493,/images/walmart/grocery/497.jpg,/product/WMT00000497,1,1,grocery
WMT00000498,Udi's Keto Bread,Premium quality keto bread from Udi's,21.36,20.74,USD,Grocery,Bakery,Udi's,Grocery & Essentials,1,263,3.9,860,/images/walmart/grocery/498.jpg,/product/WMT00000498,1,1,grocery
WMT00000499,Udi's Sugar-Free Cookie,Premium quality sugar-free cookie from Udi's,15.06,13.95,USD,Grocery,Bakery,Udi's,Grocery & Essentials,1,418,4.2,3136,/images/walmart/grocery/499.jpg,/product/WMT00000499,1,1,grocery
WMT00000500,Birds Eye Vanilla Bean Ice Cream,Premium quality vanilla bean ice cream from Birds Eye,11.67,11.66,USD,Grocery,Frozen,Birds,Grocery & Essentials,1,286,4.0,628,/images/walmart/grocery/500.jpg,/product/WMT00000500,1,1,grocery
WMT00000501,Talenti Mango Sorbet,Premium quality mango sorbet from Talenti,6.61,7.2,USD,Grocery,Frozen,Talenti,Grocery & Essentials,1,83,3.9,3441,/images/walmart/grocery/501.jpg,/product/WMT00000501,1,1,grocery
WMT00000502,Saffron Road Pistachio Gelato,Premium quality pistachio gelato from Saffron Road,14.69,14.89,USD,Grocery,Frozen,Saffron,Grocery & Essentials,1,490,4.4,3709,/images/walmart/grocery/502.jpg,/product/WMT00000502,1,1,grocery
WMT00000503,Häagen-Dazs Cookie Dough Ice Cream,Premium quality cookie dough ice cream from Häagen-Dazs,13.12,12.22,USD,Grocery,Frozen,Häagen-Dazs,Grocery & Essentials,1,377,4.6,3205,/images/walmart/grocery/503.jpg,/product/WMT00000503,1,1,grocery
WMT00000504,Talenti Coffee Ice Cream,Premium quality coffee ice cream from Talenti,10.0,10.93,USD,Grocery,Frozen,Talenti,Grocery & Essentials,1,310,4.7,2304,/images/walmart/grocery/504.jpg,/product/WMT00000504,1,1,grocery
WMT00000505,Birds Eye Butter Chicken,Premium quality butter chicken from Birds Eye,6.64,7.04,USD,Grocery,Frozen,Birds,Grocery & Essentials,1,103,4.1,1876,/images/walmart/grocery/505.jpg,/product/WMT00000505,1,1,grocery
WMT00000506,Birds Eye Veggie Lasagna,Premium quality veggie lasagna from Birds Eye,11.26,10.8,USD,Grocery,Frozen,Birds,Grocery & Essentials,1,213,4.8,2352,/images/walmart/grocery/506.jpg,/product/WMT00000506,1,1,grocery
WMT00000507,Amy's Chicken Tikka Masala,Premium quality chicken tikka masala from Amy's,7.28,6.84,USD,Grocery,Frozen,Amy's,Grocery & Essentials,1,159,4.7,736,/images/walmart/grocery/507.jpg,/product/WMT00000507,1,1,grocery
WMT00000508,Tattooed Chef Vegetable Stir Fry,Premium quality vegetable stir fry from Tattooed Chef,12.1,11.8,USD,Grocery,Frozen,Tattooed,Grocery & Essentials,1,420,4.2,673,/images/walmart/grocery/508.jpg,/product/WMT00000508,1,1,grocery
WMT00000509,Häagen-Dazs Chicken Pot Pie,Premium quality chicken pot pie from Häagen-Dazs,10.13,10.01,USD,Grocery,Frozen,Häagen-Dazs,Grocery & Essentials,1,169,4.2,4933,/images/walmart/grocery/509.jpg,/product/WMT00000509,1,1,grocery
WMT00000510,Talenti Shepherd's Pie,Premium quality shepherd's pie from Talenti,13.26,13.69,USD,Grocery,Frozen,Talenti,Grocery & Essentials,1,255,4.4,4905,/images/walmart/grocery/510.jpg,/product/WMT00000510,1,1,grocery
WMT00000511,Trader Joe's Organic Peas,Premium quality organic peas from Trader Joe's,11.9,12.81,USD,Grocery,Frozen,Trader,Grocery & Essentials,1,343,4.3,252,/images/walmart/grocery/511.jpg,/product/WMT00000511,1,1,grocery
WMT00000512,Tattooed Chef Edamame,Premium quality edamame from Tattooed Chef,8.67,9.12,USD,Grocery,Frozen,Tattooed,Grocery & Essentials,1,305,4.1,3411,/images/walmart/grocery/512.jpg,/product/WMT00000512,1,1,grocery
WMT00000513,Talenti Cauliflower Rice,Premium quality cauliflower rice from Talenti,9.43,9.69,USD,Grocery,Frozen,Talenti,Grocery & Essentials,1,182,3.8,1002,/images/walmart/grocery/513.jpg,/product/WMT00000513,1,1,grocery
WMT00000514,Trader Joe's Acai Puree,Premium quality acai puree from Trader Joe's,5.06,5.33,USD,Grocery,Frozen,Trader,Grocery & Essentials,1,244,4.5,1216,/images/walmart/grocery/514.jpg,/product/WMT00000514,1,1,grocery
WMT00000515,Amy's Pitaya Smoothie Pack,Premium quality pitaya smoothie pack from Amy's,11.16,11.88,USD,Grocery,Frozen,Amy's,Grocery & Essentials,1,217,4.0,4015,/images/walmart/grocery/515.jpg,/product/WMT00000515,1,1,grocery
WMT00000516,Green Giant Frozen Peaches,Premium quality frozen peaches from Green Giant,6.85,7.07,USD,Grocery,Frozen,Green,Grocery & Essentials,1,318,4.8,4986,/images/walmart/grocery/516.jpg,/product/WMT00000516,1,1,grocery
WMT00000517,Tattooed Chef Frozen Cherries,Premium quality frozen cherries from Tattooed Chef,7.72,7.84,USD,Grocery,Frozen,Tattooed,Grocery & Essentials,1,441,4.4,267,/images/walmart/grocery/517.jpg,/product/WMT00000517,1,1,grocery
WMT00000518,Green Giant Margherita Pizza,Premium quality margherita pizza from Green Giant,3.93,4.05,USD,Grocery,Frozen,Green,Grocery & Essentials,1,430,4.6,4051,/images/walmart/grocery/518.jpg,/product/WMT00000518,1,1,grocery
WMT00000519,Trader Joe's Cauliflower Crust Pizza,Premium quality cauliflower crust pizza from Trader Joe's,8.15,7.9,USD,Grocery,Frozen,Trader,Grocery & Essentials,1,159,4.2,354,/images/walmart/grocery/519.jpg,/product/WMT00000519,1,1,grocery
WMT00000520,Saffron Road Dumplings,Premium quality dumplings from Saffron Road,14.32,14.59,USD,Grocery,Frozen,Saffron,Grocery & Essentials,1,355,4.5,2778,/images/walmart/grocery/520.jpg,/product/WMT00000520,1,1,grocery
WMT00000521,Spindrift Ground French Roast,Premium quality ground french roast from Spindrift,4.9,4.77,USD,Grocery,Beverages,Spindrift,Grocery & Essentials,1,98,4.6,3192,/images/walmart/grocery/521.jpg,/product/WMT00000521,1,1,grocery
WMT00000522,GT's Espresso Beans,Premium quality espresso beans from GT's,13.03,12.42,USD,Grocery,Beverages,GT's,Grocery & Essentials,1,155,4.3,1411,/images/walmart/grocery/522.jpg,/product/WMT00000522,1,1,grocery
WMT00000523,GT's Earl Grey Tea,Premium quality earl grey tea from GT's,18.65,18.78,USD,Grocery,Beverages,GT's,Grocery & Essentials,1,163,3.9,2576,/images/walmart/grocery/523.jpg,/product/WMT00000523,1,1,grocery
WMT00000524,Fever-Tree Jasmine Tea,Premium quality jasmine tea from Fever-Tree,10.63,12.0,USD,Grocery,Beverages,Fever-Tree,Grocery & Essentials,1,354,4.1,373,/images/walmart/grocery/524.jpg,/product/WMT00000524,1,1,grocery
WMT00000525,Spindrift Peppermint Tea,Premium quality peppermint tea from Spindrift,7.75,8.61,USD,Grocery,Beverages,Spindrift,Grocery & Essentials,1,335,3.9,620,/images/walmart/grocery/525.jpg,/product/WMT00000525,1,1,grocery
WMT00000526,Harney & Sons English Breakfast,Premium quality english breakfast from Harney & Sons,9.36,8.85,USD,Grocery,Beverages,Harney,Grocery & Essentials,1,468,4.5,2965,/images/walmart/grocery/526.jpg,/product/WMT00000526,1,1,grocery
WMT00000527,Stumptown Green Juice,Premium quality green juice from Stumptown,12.24,11.73,USD,Grocery,Beverages,Stumptown,Grocery & Essentials,1,458,3.9,3362,/images/walmart/grocery/527.jpg,/product/WMT00000527,1,1,grocery
WMT00000528,Blue Bottle Apple Juice,Premium quality apple juice from Blue Bottle,3.86,4.11,USD,Grocery,Beverages,Blue,Grocery & Essentials,1,429,4.8,1865,/images/walmart/grocery/528.jpg,/product/WMT00000528,1,1,grocery
WMT00000529,Topo Chico Cranberry Juice,Premium quality cranberry juice from Topo Chico,3.85,4.23,USD,Grocery,Beverages,Topo,Grocery & Essentials,1,497,4.5,1720,/images/walmart/grocery/529.jpg,/product/WMT00000529,1,1,grocery
WMT00000530,Topo Chico Grapefruit Juice,Premium quality grapefruit juice from Topo Chico,2.59,2.43,USD,Grocery,Beverages,Topo,Grocery & Essentials,1,123,3.9,3666,/images/walmart/grocery/530.jpg,/product/WMT00000530,1,1,grocery
WMT00000531,Health-Ade Sparkling Water Lime,Premium quality sparkling water lime from Health-Ade,4.16,4.61,USD,Grocery,Beverages,Health-Ade,Grocery & Essentials,1,118,3.8,1766,/images/walmart/grocery/531.jpg,/product/WMT00000531,1,1,grocery
WMT00000532,La Colombe Sparkling Water Grapefruit,Premium quality sparkling water grapefruit from La Colombe,6.11,6.39,USD,Grocery,Beverages,La,Grocery & Essentials,1,77,4.5,4123,/images/walmart/grocery/532.jpg,/product/WMT00000532,1,1,grocery
WMT00000533,Harney & Sons Coconut Water,Premium quality coconut water from Harney & Sons,11.71,11.32,USD,Grocery,Beverages,Harney,Grocery & Essentials,1,447,4.4,2601,/images/walmart/grocery/533.jpg,/product/WMT00000533,1,1,grocery
WMT00000534,Fever-Tree Protein Shake,Premium quality protein shake from Fever-Tree,8.94,8.94,USD,Grocery,Beverages,Fever-Tree,Grocery & Essentials,1,263,4.5,2726,/images/walmart/grocery/534.jpg,/product/WMT00000534,1,1,grocery
WMT00000535,Health-Ade Energy Drink Natural,Premium quality energy drink natural from Health-Ade,11.54,12.12,USD,Grocery,Beverages,Health-Ade,Grocery & Essentials,1,394,4.0,330,/images/walmart/grocery/535.jpg,/product/WMT00000535,1,1,grocery
WMT00000536,Spindrift Club Soda,Premium quality club soda from Spindrift,15.16,15.1,USD,Grocery,Beverages,Spindrift,Grocery & Essentials,1,284,4.5,1778,/images/walmart/grocery/536.jpg,/product/WMT00000536,1,1,grocery
WMT00000537,Spindrift Cream Soda,Premium quality cream soda from Spindrift,17.87,18.4,USD,Grocery,Beverages,Spindrift,Grocery & Essentials,1,124,4.5,3145,/images/walmart/grocery/537.jpg,/product/WMT00000537,1,1,grocery
WMT00000538,Stumptown Lemon Lime Soda,Premium quality lemon lime soda from Stumptown,11.97,12.97,USD,Grocery,Beverages,Stumptown,Grocery & Essentials,1,472,3.9,2259,/images/walmart/grocery/538.jpg,/product/WMT00000538,1,1,grocery
WMT00000539,Blue Diamond Sweet Potato Chips,Premium quality sweet potato chips from Blue Diamond,10.21,9.68,USD,Grocery,Snacks,Blue,Grocery & Essentials,1,419,4.6,1724,/images/walmart/grocery/539.jpg,/product/WMT00000539,1,1,grocery
WMT00000540,RXBar Tortilla Chips,Premium quality tortilla chips from RXBar,4.41,4.13,USD,Grocery,Snacks,RXBar,Grocery & Essentials,1,212,4.3,3017,/images/walmart/grocery/540.jpg,/product/WMT00000540,1,1,grocery
WMT00000541,RXBar Cassava Chips,Premium quality cassava chips from RXBar,9.3,9.83,USD,Grocery,Snacks,RXBar,Grocery & Essentials,1,260,4.9,4846,/images/walmart/grocery/541.jpg,/product/WMT00000541,1,1,grocery
