id,name,description,price,currency,category,tags,image_url,product_url,inventory_count,created_at
prod_460,The Basics Leather Heeled Boots,Elevated boot style Made from premium leather. From The Basics collection.,262.8,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""leather"", ""the-basics""]",/images/products/heeled-boots-460.jpg,/products/the-basics-leather-heeled-boots,17,2025-08-11T17:16:23
prod_461,Nordic Style Tweed Heeled Boots,Elevated boot style Made from premium tweed. From Nordic Style collection.,228.05,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""tweed"", ""nordic-style""]",/images/products/heeled-boots-461.jpg,/products/nordic-style-tweed-heeled-boots,126,2025-11-30T17:16:23
prod_462,Chic Studio Satin Heeled Boots,Elevated boot style Made from premium satin. From Chic Studio collection.,267.97,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""satin"", ""chic-studio""]",/images/products/heeled-boots-462.jpg,/products/chic-studio-satin-heeled-boots,56,2025-04-08T17:16:23
prod_463,Everyday Elegance Rayon Platform Shoes,Elevated platform style Made from premium rayon. From Everyday Elegance collection.,198.97,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""rayon"", ""everyday-elegance""]",/images/products/platform-shoes-463.jpg,/products/everyday-elegance-rayon-platform-shoes,51,2025-06-18T17:16:23
prod_464,Style Haven Tweed Platform Shoes,Elevated platform style Made from premium tweed. From Style Haven collection.,199.89,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""tweed"", ""style-haven""]",/images/products/platform-shoes-464.jpg,/products/style-haven-tweed-platform-shoes,98,2026-01-15T17:16:23
prod_465,Style Haven Jersey Platform Shoes,Elevated platform style Made from premium jersey. From Style Haven collection.,195.2,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""jersey"", ""style-haven""]",/images/products/platform-shoes-465.jpg,/products/style-haven-jersey-platform-shoes,157,2025-08-17T17:16:23
prod_466,The Basics Rayon Platform Shoes,Elevated platform style Made from premium rayon. From The Basics collection.,190.79,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""rayon"", ""the-basics""]",/images/products/platform-shoes-466.jpg,/products/the-basics-rayon-platform-shoes,117,2025-08-12T17:16:23
prod_467,Silk & Stone Velvet Platform Shoes,Elevated platform style Made from premium velvet. From Silk & Stone collection.,157.62,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""velvet"", ""silk-&-stone""]",/images/products/platform-shoes-467.jpg,/products/silk-&-stone-velvet-platform-shoes,133,2025-03-20T17:16:23
prod_468,Fashion Forward Cashmere Platform Shoes,Elevated platform style Made from premium cashmere. From Fashion Forward collection.,177.07,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""cashmere"", ""fashion-forward""]",/images/products/platform-shoes-468.jpg,/products/fashion-forward-cashmere-platform-shoes,117,2025-11-12T17:16:23
prod_469,Artisan Apparel Satin Platform Shoes,Elevated platform style Made from premium satin. From Artisan Apparel collection.,198.0,USD,Shoes,"[""platform"", ""trendy"", ""statement"", ""satin"", ""artisan-apparel""]",/images/products/platform-shoes-469.jpg,/products/artisan-apparel-satin-platform-shoes,77,2025-08-28T17:16:23
prod_470,Silk & Stone Satin Espadrilles,Rope-soled summer shoes Made from premium satin. From Silk & Stone collection.,108.42,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""satin"", ""silk-&-stone""]",/images/products/espadrilles-470.jpg,/products/silk-&-stone-satin-espadrilles,142,2025-11-30T17:16:23
prod_471,Pine & Oak Jersey Espadrilles,Rope-soled summer shoes Made from premium jersey. From Pine & Oak collection.,69.26,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""jersey"", ""pine-&-oak""]",/images/products/espadrilles-471.jpg,/products/pine-&-oak-jersey-espadrilles,113,2025-12-12T17:16:23
prod_472,Artisan Apparel Chiffon Espadrilles,Rope-soled summer shoes Made from premium chiffon. From Artisan Apparel collection.,66.61,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""chiffon"", ""artisan-apparel""]",/images/products/espadrilles-472.jpg,/products/artisan-apparel-chiffon-espadrilles,108,2025-04-10T17:16:23
prod_473,Everyday Elegance Satin Espadrilles,Rope-soled summer shoes Made from premium satin. From Everyday Elegance collection.,97.69,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""satin"", ""everyday-elegance""]",/images/products/espadrilles-473.jpg,/products/everyday-elegance-satin-espadrilles,26,2025-04-16T17:16:23
prod_474,Nordic Style Leather Espadrilles,Rope-soled summer shoes Made from premium leather. From Nordic Style collection.,85.29,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""leather"", ""nordic-style""]",/images/products/espadrilles-474.jpg,/products/nordic-style-leather-espadrilles,12,2025-06-14T17:16:23
prod_475,Nordic Style Silk Espadrilles,Rope-soled summer shoes Made from premium silk. From Nordic Style collection.,106.93,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""silk"", ""nordic-style""]",/images/products/espadrilles-475.jpg,/products/nordic-style-silk-espadrilles,119,2025-12-16T17:16:23
prod_476,Luxe Label Silk Espadrilles,Rope-soled summer shoes Made from premium silk. From Luxe Label collection.,68.28,USD,Shoes,"[""summer"", ""casual"", ""boho"", ""silk"", ""luxe-label""]",/images/products/espadrilles-476.jpg,/products/luxe-label-silk-espadrilles,184,2025-04-24T17:16:23
prod_477,The Basics Wool Mules,Backless slip-on style Made from premium wool. From The Basics collection.,142.58,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""wool"", ""the-basics""]",/images/products/mules-477.jpg,/products/the-basics-wool-mules,117,2025-07-14T17:16:23
prod_478,Silk & Stone Leather Mules,Backless slip-on style Made from premium leather. From Silk & Stone collection.,89.63,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""leather"", ""silk-&-stone""]",/images/products/mules-478.jpg,/products/silk-&-stone-leather-mules,64,2026-01-08T17:16:23
prod_479,Heritage House Denim Mules,Backless slip-on style Made from premium denim. From Heritage House collection.,84.28,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""denim"", ""heritage-house""]",/images/products/mules-479.jpg,/products/heritage-house-denim-mules,70,2025-08-17T17:16:23
prod_480,Heritage House Silk Mules,Backless slip-on style Made from premium silk. From Heritage House collection.,137.01,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""silk"", ""heritage-house""]",/images/products/mules-480.jpg,/products/heritage-house-silk-mules,132,2025-05-25T17:16:23
prod_481,Chic Studio Silk Mules,Backless slip-on style Made from premium silk. From Chic Studio collection.,95.68,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""silk"", ""chic-studio""]",/images/products/mules-481.jpg,/products/chic-studio-silk-mules,151,2025-11-24T17:16:23
prod_482,Sunset Studios Satin Mules,Backless slip-on style Made from premium satin. From Sunset Studios collection.,128.67,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""satin"", ""sunset-studios""]",/images/products/mules-482.jpg,/products/sunset-studios-satin-mules,68,2025-07-09T17:16:23
prod_483,Urban Thread Wool Mules,Backless slip-on style Made from premium wool. From Urban Thread collection.,113.27,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""wool"", ""urban-thread""]",/images/products/mules-483.jpg,/products/urban-thread-wool-mules,179,2025-08-09T17:16:23
prod_484,Silk & Stone Cotton Mules,Backless slip-on style Made from premium cotton. From Silk & Stone collection.,97.66,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""cotton"", ""silk-&-stone""]",/images/products/mules-484.jpg,/products/silk-&-stone-cotton-mules,147,2025-11-12T17:16:23
prod_485,Fashion Forward Cashmere Mules,Backless slip-on style Made from premium cashmere. From Fashion Forward collection.,97.57,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""cashmere"", ""fashion-forward""]",/images/products/mules-485.jpg,/products/fashion-forward-cashmere-mules,185,2025-10-05T17:16:23
prod_486,Sunset Studios Jersey Mules,Backless slip-on style Made from premium jersey. From Sunset Studios collection.,104.28,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""jersey"", ""sunset-studios""]",/images/products/mules-486.jpg,/products/sunset-studios-jersey-mules,50,2025-07-21T17:16:23
prod_487,Essential Edit Linen Mules,Backless slip-on style Made from premium linen. From Essential Edit collection.,124.92,USD,Shoes,"[""trendy"", ""easy"", ""versatile"", ""linen"", ""essential-edit""]",/images/products/mules-487.jpg,/products/essential-edit-linen-mules,171,2025-07-09T17:16:23
prod_488,Style Haven Cashmere Handbag,Versatile everyday bag Made from premium cashmere. From Style Haven collection.,274.41,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""cashmere"", ""style-haven""]",/images/products/handbag-488.jpg,/products/style-haven-cashmere-handbag,144,2025-04-20T17:16:23
prod_489,Sunset Studios Wool Handbag,Versatile everyday bag Made from premium wool. From Sunset Studios collection.,338.9,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""wool"", ""sunset-studios""]",/images/products/handbag-489.jpg,/products/sunset-studios-wool-handbag,178,2025-02-17T17:16:23
prod_490,Coastal Collective Cotton Handbag,Versatile everyday bag Made from premium cotton. From Coastal Collective collection.,191.46,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""cotton"", ""coastal-collective""]",/images/products/handbag-490.jpg,/products/coastal-collective-cotton-handbag,172,2025-04-08T17:16:23
prod_491,Urban Thread Linen Handbag,Versatile everyday bag Made from premium linen. From Urban Thread collection.,280.23,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""linen"", ""urban-thread""]",/images/products/handbag-491.jpg,/products/urban-thread-linen-handbag,170,2025-03-29T17:16:23
prod_492,Coastal Collective Silk Handbag,Versatile everyday bag Made from premium silk. From Coastal Collective collection.,182.76,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""silk"", ""coastal-collective""]",/images/products/handbag-492.jpg,/products/coastal-collective-silk-handbag,187,2025-11-24T17:16:23
prod_493,Silk & Stone Polyester Handbag,Versatile everyday bag Made from premium polyester. From Silk & Stone collection.,309.81,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""polyester"", ""silk-&-stone""]",/images/products/handbag-493.jpg,/products/silk-&-stone-polyester-handbag,94,2025-10-28T17:16:23
prod_494,Everyday Elegance Polyester Handbag,Versatile everyday bag Made from premium polyester. From Everyday Elegance collection.,200.67,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""polyester"", ""everyday-elegance""]",/images/products/handbag-494.jpg,/products/everyday-elegance-polyester-handbag,164,2025-08-07T17:16:23
prod_495,Luxe Label Polyester Handbag,Versatile everyday bag Made from premium polyester. From Luxe Label collection.,248.78,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""polyester"", ""luxe-label""]",/images/products/handbag-495.jpg,/products/luxe-label-polyester-handbag,97,2025-10-24T17:16:23
prod_496,Metro Collection Rayon Handbag,Versatile everyday bag Made from premium rayon. From Metro Collection collection.,218.01,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""rayon"", ""metro-collection""]",/images/products/handbag-496.jpg,/products/metro-collection-rayon-handbag,25,2025-03-20T17:16:23
prod_497,Modern Muse Velvet Handbag,Versatile everyday bag Made from premium velvet. From Modern Muse collection.,298.29,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""velvet"", ""modern-muse""]",/images/products/handbag-497.jpg,/products/modern-muse-velvet-handbag,104,2025-06-11T17:16:23
prod_498,Style Haven Chiffon Handbag,Versatile everyday bag Made from premium chiffon. From Style Haven collection.,186.83,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""chiffon"", ""style-haven""]",/images/products/handbag-498.jpg,/products/style-haven-chiffon-handbag,178,2026-01-04T17:16:23
prod_499,Modern Muse Velvet Handbag,Versatile everyday bag Made from premium velvet. From Modern Muse collection.,291.32,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""velvet"", ""modern-muse""]",/images/products/handbag-499.jpg,/products/modern-muse-velvet-handbag,82,2025-02-23T17:16:23
prod_500,Pure Cotton Co Suede Handbag,Versatile everyday bag Made from premium suede. From Pure Cotton Co collection.,259.11,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""suede"", ""pure-cotton-co""]",/images/products/handbag-500.jpg,/products/pure-cotton-co-suede-handbag,67,2025-05-01T17:16:23
prod_501,Pine & Oak Chiffon Handbag,Versatile everyday bag Made from premium chiffon. From Pine & Oak collection.,278.88,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""chiffon"", ""pine-&-oak""]",/images/products/handbag-501.jpg,/products/pine-&-oak-chiffon-handbag,31,2025-02-17T17:16:23
prod_502,Timeless Trend Cashmere Handbag,Versatile everyday bag Made from premium cashmere. From Timeless Trend collection.,332.19,USD,Accessories,"[""bag"", ""everyday"", ""essential"", ""cashmere"", ""timeless-trend""]",/images/products/handbag-502.jpg,/products/timeless-trend-cashmere-handbag,42,2025-05-13T17:16:23
prod_503,Essential Edit Tweed Belt,Essential waist accessory Made from premium tweed. From Essential Edit collection.,88.4,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""tweed"", ""essential-edit""]",/images/products/belt-503.jpg,/products/essential-edit-tweed-belt,95,2026-01-01T17:16:23
prod_504,The Basics Suede Belt,Essential waist accessory Made from premium suede. From The Basics collection.,90.43,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""suede"", ""the-basics""]",/images/products/belt-504.jpg,/products/the-basics-suede-belt,86,2025-12-23T17:16:23
prod_505,Modern Muse Wool Belt,Essential waist accessory Made from premium wool. From Modern Muse collection.,49.91,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""wool"", ""modern-muse""]",/images/products/belt-505.jpg,/products/modern-muse-wool-belt,62,2025-05-16T17:16:23
prod_506,The Basics Satin Belt,Essential waist accessory Made from premium satin. From The Basics collection.,84.43,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""satin"", ""the-basics""]",/images/products/belt-506.jpg,/products/the-basics-satin-belt,82,2025-03-10T17:16:23
prod_507,Pure Cotton Co Jersey Belt,Essential waist accessory Made from premium jersey. From Pure Cotton Co collection.,62.55,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""jersey"", ""pure-cotton-co""]",/images/products/belt-507.jpg,/products/pure-cotton-co-jersey-belt,161,2025-04-19T17:16:23
prod_508,Everyday Elegance Linen Belt,Essential waist accessory Made from premium linen. From Everyday Elegance collection.,70.53,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""linen"", ""everyday-elegance""]",/images/products/belt-508.jpg,/products/everyday-elegance-linen-belt,78,2025-12-16T17:16:23
prod_509,Timeless Trend Cotton Belt,Essential waist accessory Made from premium cotton. From Timeless Trend collection.,96.94,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""cotton"", ""timeless-trend""]",/images/products/belt-509.jpg,/products/timeless-trend-cotton-belt,164,2025-03-19T17:16:23
prod_510,Modern Muse Suede Belt,Essential waist accessory Made from premium suede. From Modern Muse collection.,51.11,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""suede"", ""modern-muse""]",/images/products/belt-510.jpg,/products/modern-muse-suede-belt,182,2025-11-24T17:16:23
prod_511,Heritage House Silk Belt,Essential waist accessory Made from premium silk. From Heritage House collection.,97.27,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""silk"", ""heritage-house""]",/images/products/belt-511.jpg,/products/heritage-house-silk-belt,115,2026-01-07T17:16:23
prod_512,Sunset Studios Rayon Belt,Essential waist accessory Made from premium rayon. From Sunset Studios collection.,50.73,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""rayon"", ""sunset-studios""]",/images/products/belt-512.jpg,/products/sunset-studios-rayon-belt,32,2025-01-26T17:16:23
prod_513,Urban Thread Velvet Belt,Essential waist accessory Made from premium velvet. From Urban Thread collection.,90.87,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""velvet"", ""urban-thread""]",/images/products/belt-513.jpg,/products/urban-thread-velvet-belt,156,2025-02-07T17:16:23
prod_514,Urban Thread Linen Belt,Essential waist accessory Made from premium linen. From Urban Thread collection.,73.58,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""linen"", ""urban-thread""]",/images/products/belt-514.jpg,/products/urban-thread-linen-belt,69,2025-09-30T17:16:23
prod_515,Timeless Trend Linen Belt,Essential waist accessory Made from premium linen. From Timeless Trend collection.,82.25,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""linen"", ""timeless-trend""]",/images/products/belt-515.jpg,/products/timeless-trend-linen-belt,169,2025-09-16T17:16:23
prod_516,Pine & Oak Satin Belt,Essential waist accessory Made from premium satin. From Pine & Oak collection.,50.7,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""satin"", ""pine-&-oak""]",/images/products/belt-516.jpg,/products/pine-&-oak-satin-belt,49,2025-06-14T17:16:23
prod_517,Modern Muse Linen Belt,Essential waist accessory Made from premium linen. From Modern Muse collection.,50.12,USD,Accessories,"[""accessory"", ""waist"", ""classic"", ""linen"", ""modern-muse""]",/images/products/belt-517.jpg,/products/modern-muse-linen-belt,194,2025-09-09T17:16:23
prod_518,Chic Studio Rayon Scarf,Versatile neck accessory Made from premium rayon. From Chic Studio collection.,50.31,USD,Accessories,"[""accessory"", ""layering"", ""elegant"", ""rayon"", ""chic-studio""]",/images/products/scarf-518.jpg,/products/chic-studio-rayon-scarf,79,2025-04-01T17:16:23
prod_519,Metro Collection Jersey Scarf,Versatile neck accessory Made from premium jersey. From Metro Collection collection.,88.67,USD,Accessories,"[""accessory"", ""layering"", ""elegant"", ""jersey"", ""metro-collection""]",/images/products/scarf-519.jpg,/products/metro-collection-jersey-scarf,111,2025-04-01T17:16:23
prod_520,Pure Cotton Co Leather Scarf,Versatile neck accessory Made from premium leather. From Pure Cotton Co collection.,50.22,USD,Accessories,"[""accessory"", ""layering"", ""elegant"", ""leather"", ""pure-cotton-co""]",/images/products/scarf-520.jpg,/products/pure-cotton-co-leather-scarf,77,2025-05-30T17:16:23
